gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJWCWXTSS5SMSQ1HJ2Z0V2P3,2,01JJWCWXTKWG99F7XF8D4BSJMP,4,comp-within,ended,"[[399,49],[399,417],[399,308],[399,204],[463,49],[463,417],[463,308],[463,204],[323,49],[323,417],[323,308],[323,204],[47,49],[47,417],[47,308],[47,204]]",0
01JJWCWYDVRKHJQYG0882SY87B,2,01JJWCWYDP5EZT334HAHVJZ04C,4,comp-within,ended,"[[266,278],[266,37],[266,95],[266,143],[330,278],[330,37],[330,95],[330,143],[9,278],[9,37],[9,95],[9,143],[320,278],[320,37],[320,95],[320,143]]",0
01JJWCWZB36A0FH3MKHJS4QNTF,2,01JJWCWZAYF98RVC62N5G7GZS1,4,comp-within,ended,"[[404,147],[404,159],[404,177],[404,405],[327,147],[327,159],[327,177],[327,405],[77,147],[77,159],[77,177],[77,405],[262,147],[262,159],[262,177],[262,405]]",90
01JJWCX08W5M2VVWZN8WKQ6QH2,2,01JJWCX08QJTYZV8QEZJ1H9FA6,4,comp-within,ended,"[[325,144],[325,181],[325,129],[325,408],[99,144],[99,181],[99,129],[99,408],[193,144],[193,181],[193,129],[193,408],[224,144],[224,181],[224,129],[224,408]]",270
01JJWFPHSFA569M55DHEMFHD52,2,01JJWFPHQ6PTXJ9G4QK9YQYWF7,4,comp-within,ended,"[[3,40],[3,410],[3,84],[3,37],[215,40],[215,410],[215,84],[215,37],[130,40],[130,410],[130,84],[130,37],[21,40],[21,410],[21,84],[21,37]]",180
01JJWFPKEBMMHMJ234C318ZXXW,NA,01JJWFPKC61CVVPDRFDKC6H36X,NA,NA,NA,NA,NA
01JJWCWXFSPH20RMG7D8SGQXNY,2,01JJWCWXFK1P60SHEYPFSRG96H,4,comp-within,ended,"[[374,341],[374,307],[374,285],[374,24],[301,341],[301,307],[301,285],[301,24],[381,341],[381,307],[381,285],[381,24],[288,341],[288,307],[288,285],[288,24]]",270
01JJWCWY4H01450RBX4PFKF2GW,2,01JJWCWY4CCBCGPN3PPPWB56S6,4,comp-within,ended,"[[440,27],[440,360],[440,0],[440,456],[117,27],[117,360],[117,0],[117,456],[399,27],[399,360],[399,0],[399,456],[223,27],[223,360],[223,0],[223,456]]",90
01JJWCWZ1JNGAW1MTW9KAZNJ45,2,01JJWCWZ1E1BSMNV1K1E4ZJZWC,4,comp-within,ended,"[[334,220],[334,96],[334,123],[334,265],[7,220],[7,96],[7,123],[7,265],[321,220],[321,96],[321,123],[321,265],[373,220],[373,96],[373,123],[373,265]]",90
01JJWCWZN0A81M6YAAZGB1GT25,2,01JJWCWZMWJ5S83KKEBKQR2EVJ,4,comp-within,ended,"[[61,193],[61,249],[61,320],[61,439],[95,193],[95,249],[95,320],[95,439],[167,193],[167,249],[167,320],[167,439],[139,193],[139,249],[139,320],[139,439]]",180
01JJWCWZYZM4AB5DGZXW9KQHWT,2,01JJWCWZYQA1RRCY9C2PCXW55J,4,comp-within,ended,"[[351,430],[351,408],[351,126],[351,22],[287,430],[287,408],[287,126],[287,22],[148,430],[148,408],[148,126],[148,22],[372,430],[372,408],[372,126],[372,22]]",90
