room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
2,A;B;C;D,B,3,36,9,FALSE,NA,1,9,12,258,3
1,A;B;C;D,A,3,36,9,FALSE,NA,1,11,10,259,3
2,A;B;C;D,B,3,37,10,FALSE,NA,1,12,9,260,3
1,A;B;C;D,C,3,37,10,FALSE,NA,1,10,11,261,3
2,A;B;C;D,A,3,38,10,FALSE,NA,1,12,9,262,3
1,A;B;C;D,B,3,38,10,FALSE,NA,1,10,11,263,3
2,A;B;C;D,C,3,39,10,FALSE,NA,1,12,9,264,3
1,A;B;C;D,A,3,39,10,FALSE,NA,1,10,11,265,3
1,A;B;C;D,D,3,40,10,FALSE,NA,1,10,11,266,3
2,A;B;C;D,D,3,40,10,FALSE,NA,1,12,9,267,3
2,A;B;C;D,A,3,41,11,FALSE,NA,1,9,12,268,3
1,A;B;C;D,B,3,41,11,FALSE,NA,1,11,10,269,3
1,A;B;C;D,C,3,42,11,FALSE,NA,1,11,10,270,3
2,A;B;C;D,D,3,42,11,FALSE,NA,1,9,12,271,3
2,A;B;C;D,B,3,43,11,FALSE,NA,1,9,12,272,3
1,A;B;C;D,A,3,43,11,FALSE,NA,1,11,10,273,3
2,A;B;C;D,C,3,44,11,FALSE,NA,1,9,12,274,3
1,A;B;C;D,D,3,44,11,FALSE,NA,1,11,10,275,3
1,A;B;C;D,A,3,45,12,FALSE,NA,1,10,11,276,3
2,A;B;C;D,A,3,45,12,FALSE,NA,1,12,9,277,3
1,A;B;C;D,C,3,46,12,FALSE,NA,1,10,11,278,3
2,A;B;C;D,B,3,46,12,FALSE,NA,1,12,9,279,3
1,A;B;C;D,B,3,47,12,FALSE,NA,1,10,11,280,3
2,A;B;C;D,C,3,47,12,FALSE,NA,1,12,9,281,3
1,A;B;C;D,D,3,48,12,FALSE,NA,1,10,11,282,3
2,A;B;C;D,D,3,48,12,FALSE,NA,1,12,9,283,3
2,E;F;G;H,F,1,1,1,FALSE,NA,1,13,16,284,4
1,E;F;G;H,G,1,1,1,FALSE,NA,1,14,15,285,4
1,E;F;G;H,F,1,2,1,FALSE,NA,1,14,15,286,4
2,E;F;G;H,E,1,2,1,FALSE,NA,1,13,16,287,4
1,E;F;G;H,H,1,3,1,FALSE,NA,1,14,15,288,4
2,E;F;G;H,G,1,3,1,FALSE,NA,1,13,16,289,4
1,E;F;G;H,E,1,4,1,FALSE,NA,1,14,15,290,4
2,E;F;G;H,H,1,4,1,FALSE,NA,1,13,16,291,4
2,E;F;G;H,G,1,5,2,FALSE,NA,1,16,13,292,4
1,E;F;G;H,E,1,5,2,FALSE,NA,1,15,14,293,4
2,E;F;G;H,F,1,6,2,FALSE,NA,1,16,13,294,4
1,E;F;G;H,F,1,6,2,FALSE,NA,1,15,14,295,4
1,E;F;G;H,G,1,7,2,FALSE,NA,1,15,14,296,4
2,E;F;G;H,E,1,7,2,FALSE,NA,1,16,13,297,4
1,E;F;G;H,H,1,8,2,FALSE,NA,1,15,14,298,4
2,E;F;G;H,H,1,8,2,FALSE,NA,1,16,13,299,4
1,E;F;G;H,H,1,9,3,FALSE,NA,1,14,15,300,4
2,E;F;G;H,E,1,9,3,FALSE,NA,1,13,16,301,4
1,E;F;G;H,F,1,10,3,FALSE,NA,1,14,15,302,4
2,E;F;G;H,F,1,10,3,FALSE,NA,1,13,16,303,4
2,E;F;G;H,G,1,11,3,FALSE,NA,1,13,16,304,4
1,E;F;G;H,E,1,11,3,FALSE,NA,1,14,15,305,4
2,E;F;G;H,H,1,12,3,FALSE,NA,1,13,16,306,4
1,E;F;G;H,G,1,12,3,FALSE,NA,1,14,15,307,4
1,E;F;G;H,F,1,13,4,FALSE,NA,1,15,14,308,4
2,E;F;G;H,H,1,13,4,FALSE,NA,1,16,13,309,4
1,E;F;G;H,G,1,14,4,FALSE,NA,1,15,14,310,4
2,E;F;G;H,F,1,14,4,FALSE,NA,1,16,13,311,4
2,E;F;G;H,G,1,15,4,FALSE,NA,1,16,13,312,4
1,E;F;G;H,E,1,15,4,FALSE,NA,1,15,14,313,4
2,E;F;G;H,E,1,16,4,FALSE,NA,1,16,13,314,4
1,E;F;G;H,H,1,16,4,FALSE,NA,1,15,14,315,4
2,E;F;G;H,E,2,17,5,FALSE,NA,1,15,13,316,4
1,E;F;G;H,F,2,17,5,FALSE,NA,1,14,16,317,4
2,E;F;G;H,H,2,18,5,FALSE,NA,1,15,13,318,4
1,E;F;G;H,E,2,18,5,FALSE,NA,1,14,16,319,4
1,E;F;G;H,H,2,19,5,FALSE,NA,1,14,16,320,4
2,E;F;G;H,F,2,19,5,FALSE,NA,1,15,13,321,4
2,E;F;G;H,G,2,20,5,FALSE,NA,1,15,13,322,4
1,E;F;G;H,G,2,20,5,FALSE,NA,1,14,16,323,4
1,E;F;G;H,H,2,21,6,FALSE,NA,1,16,14,324,4
2,E;F;G;H,E,2,21,6,FALSE,NA,1,13,15,325,4
1,E;F;G;H,F,2,22,6,FALSE,NA,1,16,14,326,4
2,E;F;G;H,G,2,22,6,FALSE,NA,1,13,15,327,4
1,E;F;G;H,G,2,23,6,FALSE,NA,1,16,14,328,4
2,E;F;G;H,F,2,23,6,FALSE,NA,1,13,15,329,4
1,E;F;G;H,E,2,24,6,FALSE,NA,1,16,14,330,4
2,E;F;G;H,G,2,25,7,FALSE,NA,1,15,13,331,4
