room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;G;H;I;J,C,1,4,1,FALSE,NA,order,1,63,64,676,22
1,A;B;C;D;G;H;I;J,B,1,5,1,FALSE,NA,order,1,63,64,677,22
1,A;B;C;D;G;H;I;J,I,1,6,1,FALSE,NA,order,1,63,64,678,22
1,A;B;C;D;G;H;I;J,H,1,7,1,FALSE,NA,order,1,63,64,679,22
1,A;B;C;D;G;H;I;J,D,1,8,1,FALSE,NA,order,1,63,64,680,22
1,A;B;C;D;G;H;I;J,G,1,9,2,FALSE,NA,order,1,63,64,681,22
1,A;B;C;D;G;H;I;J,D,1,10,2,FALSE,NA,order,1,63,64,682,22
1,A;B;C;D;G;H;I;J,A,1,11,2,FALSE,NA,order,1,63,64,683,22
1,A;B;C;D;G;H;I;J,H,1,12,2,FALSE,NA,order,1,63,64,684,22
1,A;B;C;D;G;H;I;J,J,1,13,2,FALSE,NA,order,1,63,64,685,22
1,A;B;C;D;G;H;I;J,C,1,14,2,FALSE,NA,order,1,63,64,686,22
1,A;B;C;D;G;H;I;J,B,1,15,2,FALSE,NA,order,1,63,64,687,22
1,A;B;C;D;G;H;I;J,I,1,16,2,FALSE,NA,order,1,63,64,688,22
1,A;B;C;D;G;H;I;J,H,1,25,4,FALSE,NA,order,1,63,64,689,22
1,A;B;C;D;G;H;I;J,J,1,26,4,FALSE,NA,order,1,63,64,690,22
1,A;B;C;D;G;H;I;J,G,1,27,4,FALSE,NA,order,1,63,64,691,22
1,A;B;C;D;G;H;I;J,A,1,28,4,FALSE,NA,order,1,63,64,692,22
1,A;B;C;D;G;H;I;J,B,1,29,4,FALSE,NA,order,1,63,64,693,22
1,A;B;C;D;G;H;I;J,C,1,30,4,FALSE,NA,order,1,63,64,694,22
1,A;B;C;D;G;H;I;J,D,1,31,4,FALSE,NA,order,1,63,64,695,22
1,A;B;C;D;G;H;I;J,I,1,32,4,FALSE,NA,order,1,63,64,696,22
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,1,63,65,697,22
1,A;B;C;D;G;H;I;J,D,2,34,5,FALSE,NA,order,1,63,65,698,22
1,A;B;C;D;G;H;I;J,G,2,35,5,FALSE,NA,order,1,63,65,699,22
1,A;B;C;D;G;H;I;J,B,2,36,5,FALSE,NA,order,1,63,65,700,22
1,A;B;C;D;G;H;I;J,I,2,37,5,FALSE,NA,order,1,63,65,701,22
1,A;B;C;D;G;H;I;J,H,2,38,5,FALSE,NA,order,1,63,65,702,22
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,1,63,65,703,22
1,A;B;C;D;G;H;I;J,A,2,40,5,FALSE,NA,order,1,63,65,704,22
1,A;B;C;D;G;H;I;J,D,1,1,1,FALSE,NA,order,2,66,67,705,23
1,A;B;C;D;G;H;I;J,G,1,2,1,FALSE,NA,order,2,66,67,706,23
1,A;B;C;D;G;H;I;J,A,1,3,1,FALSE,NA,order,2,66,67,707,23
1,A;B;C;D;G;H;I;J,B,1,4,1,FALSE,NA,order,2,66,67,708,23
1,A;B;C;D;G;H;I;J,C,1,5,1,FALSE,NA,order,2,66,67,709,23
1,A;B;C;D;G;H;I;J,D,1,6,1,FALSE,NA,order,2,66,67,710,23
1,A;B;C;D;G;H;I;J,J,1,7,1,FALSE,NA,order,2,66,67,711,23
1,A;B;C;D;G;H;I;J,H,1,8,1,FALSE,NA,order,2,66,67,712,23
1,A;B;C;D;G;H;I;J,G,1,9,2,FALSE,NA,order,2,66,67,713,23
1,A;B;C;D;G;H;I;J,J,1,10,2,FALSE,NA,order,2,66,67,714,23
1,A;B;C;D;G;H;I;J,D,1,11,2,FALSE,NA,order,2,66,67,715,23
1,A;B;C;D;G;H;I;J,A,1,12,2,FALSE,NA,order,2,66,67,716,23
1,A;B;C;D;G;H;I;J,H,1,13,2,FALSE,NA,order,2,66,67,717,23
1,A;B;C;D;G;H;I;J,B,1,14,2,FALSE,NA,order,2,66,67,718,23
1,A;B;C;D;G;H;I;J,C,1,15,2,FALSE,NA,order,2,66,67,719,23
1,A;B;C;D;G;H;I;J,I,1,16,2,FALSE,NA,order,2,66,67,720,23
1,A;B;C;D;G;H;I;J,H,1,25,4,FALSE,NA,order,2,66,67,721,23
1,A;B;C;D;G;H;I;J,D,1,26,4,FALSE,NA,order,2,66,67,722,23
1,A;B;C;D;G;H;I;J,B,1,27,4,FALSE,NA,order,2,66,67,723,23
1,A;B;C;D;G;H;I;J,J,1,28,4,FALSE,NA,order,2,66,67,724,23
1,A;B;C;D;G;H;I;J,G,1,29,4,FALSE,NA,order,2,66,NA,725,23
1,A;B;C;D;G;H;I;J,A,1,30,4,FALSE,NA,order,2,66,NA,726,23
1,A;B;C;D;G;H;I;J,C,1,31,4,FALSE,NA,order,2,66,NA,727,23
1,A;B;C;D;G;H;I;J,I,1,32,4,FALSE,NA,order,2,66,67,728,23
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,2,66,68,729,23
1,A;B;C;D;G;H;I;J,D,2,34,5,FALSE,NA,order,2,66,67,730,23
1,A;B;C;D;G;H;I;J,A,2,35,5,FALSE,NA,order,2,66,67;68,731,23
1,A;B;C;D;G;H;I;J,G,2,40,5,FALSE,NA,order,2,66,67,732,23
1,A;B;C;D;G;H;I;J,B,2,36,5,FALSE,NA,order,2,66,68,733,23
1,A;B;C;D;G;H;I;J,H,2,37,5,FALSE,NA,order,2,66,68,734,23
1,A;B;C;D;G;H;I;J,I,2,38,5,FALSE,NA,order,2,66,68,735,23
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,2,66,68,736,23
1,A;B;C;D;G;H;I;J,D,1,1,1,FALSE,NA,order,3,69,70,737,24
1,A;B;C;D;G;H;I;J,H,1,2,1,FALSE,NA,order,3,69,70,738,24
1,A;B;C;D;G;H;I;J,I,1,3,1,FALSE,NA,order,3,69,70,739,24
1,A;B;C;D;G;H;I;J,A,1,4,1,FALSE,NA,order,3,69,70,740,24
1,A;B;C;D;G;H;I;J,C,1,5,1,FALSE,NA,order,3,69,70,741,24
1,A;B;C;D;G;H;I;J,B,1,6,1,FALSE,NA,order,3,69,70,742,24
1,A;B;C;D;G;H;I;J,J,1,7,1,FALSE,NA,order,3,69,70,743,24
1,A;B;C;D;G;H;I;J,G,1,8,1,FALSE,NA,order,3,69,70,744,24
1,A;B;C;D;G;H;I;J,D,1,9,2,FALSE,NA,order,3,69,70,745,24
1,A;B;C;D;G;H;I;J,J,1,10,2,FALSE,NA,order,3,69,70,746,24
1,A;B;C;D;G;H;I;J,C,1,11,2,FALSE,NA,order,3,69,70,747,24
1,A;B;C;D;G;H;I;J,I,1,12,2,FALSE,NA,order,3,69,70,748,24
1,A;B;C;D;G;H;I;J,A,1,13,2,FALSE,NA,order,3,69,70,749,24
1,A;B;C;D;G;H;I;J,B,1,14,2,FALSE,NA,order,3,69,70,750,24
1,A;B;C;D;G;H;I;J,G,1,15,2,FALSE,NA,order,3,69,70,751,24
1,A;B;C;D;G;H;I;J,H,1,16,2,FALSE,NA,order,3,69,70,752,24
1,A;B;C;D;G;H;I;J,H,1,25,4,FALSE,NA,order,3,69,70,753,24
1,A;B;C;D;G;H;I;J,J,1,26,4,FALSE,NA,order,3,69,70,754,24
1,A;B;C;D;G;H;I;J,G,1,27,4,FALSE,NA,order,3,69,70,755,24
1,A;B;C;D;G;H;I;J,B,1,28,4,FALSE,NA,order,3,69,70,756,24
1,A;B;C;D;G;H;I;J,C,1,29,4,FALSE,NA,order,3,69,71,757,24
1,A;B;C;D;G;H;I;J,A,1,30,4,FALSE,NA,order,3,69,71,758,24
1,A;B;C;D;G;H;I;J,D,1,31,4,FALSE,NA,order,3,69,71,759,24
1,A;B;C;D;G;H;I;J,I,1,32,4,FALSE,NA,order,3,69,70;71,760,24
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,3,69,71,761,24
1,A;B;C;D;G;H;I;J,D,2,34,5,FALSE,NA,order,3,69,71,762,24
1,A;B;C;D;G;H;I;J,B,2,35,5,FALSE,NA,order,3,69,71,763,24
1,A;B;C;D;G;H;I;J,G,2,36,5,FALSE,NA,order,3,69,71,764,24
1,A;B;C;D;G;H;I;J,I,2,37,5,FALSE,NA,order,3,69,71,765,24
1,A;B;C;D;G;H;I;J,H,2,38,5,FALSE,NA,order,3,69,71,766,24
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,3,69,71,767,24
1,A;B;C;D;G;H;I;J,A,2,40,5,FALSE,NA,order,3,69,71,768,24
