selected_image,player_id,time_stamp,trial_id
f14,20,10,901
f10,19,11,902
f15,20,9,903
f6,19,13,904
f1,20,8,905
f16,19,14,906
f13,20,13,907
f12,19,34,908
f7,20,13,909
f2,19,15,910
f9,20,16,911
f14,19,9,912
f5,20,13,913
f8,19,12,914
f11,20,13,915
f4,19,14,916
f3,20,5,917
f7,19,18,918
f6,20,6,919
f11,19,11,920
f10,20,11,921
f9,19,20,922
f4,20,11,923
f13,19,19,924
f12,20,9,925
f1,19,11,926
f8,20,11,927
f15,19,11,928
f14,20,7,929
f5,19,14,930
f16,20,13,931
f3,19,6,932
f2,20,9,933
f10,19,28,934
f11,20,11,935
f8,19,17,936
f7,20,13,937
f4,19,13,938
f3,20,6,939
f14,19,5,940
f13,20,11,941
f2,19,12,942
f9,20,17,943
f6,19,6,944
f1,20,11,945
f16,19,12,946
f5,20,13,947
f12,19,10,948
f15,20,6,949
f9,21,49,950
f6,22,34,951
f15,21,27,952
f14,22,38,953
f13,21,29,954
f16,22,56,955
f11,21,18,956
f8,22,39,957
f3,21,12,958
f10,22,43,959
f5,21,39,960
f4,22,121,961
f7,21,15,962
f2,22,13,963
f1,21,16,964
f12,22,17,965
f14,21,13,966
f9,22,14,967
f16,21,57,968
f3,22,10,969
f10,21,10,970
f11,22,15,971
f12,21,9,972
f7,22,22,973
f6,21,11,974
f13,22,13,975
f2,21,6,976
f15,22,13,977
f8,21,21,978
f1,22,10,979
f4,21,11,980
f5,22,29,981
f9,21,6,982
f10,22,10,983
f15,21,14,984
f12,22,14,985
f1,21,10,986
f4,22,13,987
f7,21,11,988
f16,22,20,989
f13,21,7,990
f2,22,5,991
f11,21,11,992
f6,22,9,993
f5,21,6,994
f8,22,25,995
f3,21,6,996
f14,22,8,997
f10,21,7,998
f15,22,19,999
f6,21,6,1000
f1,22,16,1001
f16,21,39,1002
f13,22,7,1003
f12,21,6,1004
f7,22,8,1005
f2,21,6,1006
f9,22,10,1007
f14,21,12,1008
f5,22,9,1009
f11,22,11,1010
f4,21,8,1011
f3,22,6,1012
f7,21,4,1013
f6,22,8,1014
f11,21,7,1015
f10,22,10,1016
f9,21,6,1017
f4,22,9,1018
f13,21,5,1019
f12,22,8,1020
f1,21,11,1021
f8,22,8,1022
f15,21,7,1023
f14,22,8,1024
f5,21,5,1025
f16,22,12,1026
f3,21,6,1027
f2,22,6,1028
f10,21,12,1029
f11,22,8,1030
f8,21,8,1031
f7,22,7,1032
f4,21,10,1033
f3,22,8,1034
f14,21,6,1035
f13,22,7,1036
f2,21,5,1037
f9,22,9,1038
f6,21,5,1039
f1,22,7,1040
f16,21,5,1041
f12,21,7,1042
f15,22,9,1043
f9,23,28,1044
f6,24,55,1045
