gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JHRCDSM5VR8AH08QZ0CFSK8J,NA,01JHRCDSKQGNE0T6FEX6N2MV06,NA,NA,terminated,NA,NA
01JHRCY346J1PRKMFWZACMANAW,2,01JHRCY33X6MWNFGGTG9YK900Q,4,noncomp,ended,"[[239,46],[436,178],[464,238],[7,185],[314,330],[227,370],[349,204],[18,1],[152,230],[234,243],[401,347],[426,68],[404,468],[413,337],[83,305],[383,43]]",0
01JHRCDRH1S3CBAD1KP41SXBNT,NA,01JHRCDRGKXYME05DFH056TT52,NA,NA,terminated,NA,NA
01JHRCDRH21W1H9H1FJK2R2NNS,NA,01JHRCDRGKXYME05DFH056TT52,NA,NA,terminated,NA,NA
01JHRCY7P3J7FZX3WW0KXPPX6V,2,01JHRCY7NV9NZD8C6A3PQFQE3Z,4,noncomp,ended,"[[250,229],[78,121],[46,180],[96,437],[373,330],[354,179],[436,403],[136,139],[251,221],[426,297],[28,244],[464,13],[138,348],[3,324],[109,286],[310,123]]",90
01JHRCDSM2B65S62VQ4CDYHZPJ,NA,01JHRCDSKQGNE0T6FEX6N2MV06,NA,NA,terminated,NA,NA
01JHRCDSM2B65S62VQ55WWDJ1Q,NA,01JHRCDSKQGNE0T6FEX6N2MV06,NA,NA,terminated,NA,NA
01JHRCY4D6MFBR8PRRSGG3ZBEE,2,01JHRCY4CYGF52YTYW0CAK1KEK,4,noncomp,ended,"[[33,368],[377,219],[310,74],[231,75],[216,342],[273,234],[34,201],[237,20],[167,337],[364,448],[383,102],[256,104],[439,127],[323,195],[321,336],[109,35]]",180
01JHRDXZ0210E1M8FCCCMD72A1,NA,01JHRDXYV5518EEXZ17XYWTXVT,NA,NA,NA,NA,NA
01JHRCDKKGAE88DKD97P3VRDKA,2,01JHRCDKJQWZXCNM2MK08YVQ6H,4,noncomp,ended,"[[248,14],[361,85],[365,392],[300,121],[53,321],[0,21],[396,274],[224,417],[174,113],[7,291],[202,253],[40,352],[240,419],[400,255],[377,325],[171,328]]",90
01JHRD1MXVVD1QY772SK3W98GZ,NA,01JHRD1MXHVZC7JG7TA3CC49Q0,NA,NA,NA,NA,NA
01JHRCDKKF8B85WX9GQ4VXE9N8,2,01JHRCDKJQWZXCNM2MK08YVQ6H,4,noncomp,ended,"[[300,69],[292,46],[92,297],[289,163],[320,235],[114,370],[113,61],[238,17],[291,374],[265,126],[394,20],[219,197],[262,222],[288,204],[145,203],[435,118]]",180
01JHRCDRH21W1H9H1FK8Z6HD0Y,NA,01JHRCDRGKXYME05DFH056TT52,NA,NA,terminated,NA,NA
01JHRCDSM2B65S62VQ4VPKG40Q,NA,01JHRCDSKQGNE0T6FEX6N2MV06,NA,NA,terminated,NA,NA
01JHRCDSM6W8BHP038WACSBF0Q,NA,01JHRCDSKQGNE0T6FEX6N2MV06,NA,NA,terminated,NA,NA
01JHRCYFFGW6CET22SP2P21TZQ,2,01JHRCYFF6Z8EMWGE8CJKHC9H2,4,noncomp,ended,"[[239,395],[382,53],[258,410],[250,365],[183,95],[381,337],[21,198],[412,46],[142,81],[467,386],[203,286],[319,124],[461,465],[362,456],[10,298],[373,371]]",270
01JHRD1FH6SZZVHBED89H5R676,2,01JHRD1FGYW6HW6F1D0M1QCS23,4,noncomp,ended,"[[245,136],[110,301],[164,95],[173,216],[304,17],[84,382],[179,103],[324,271],[31,326],[171,388],[449,370],[325,273],[96,130],[188,262],[398,177],[247,227]]",90
