gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJWQM3PFQBZ8D8TSMQCH27Y7,2,01JJWQM3P8EBAGR09H9MG2PS1N,4,comp-between,ended,"[[409,18],[409,159],[409,55],[409,165],[266,18],[266,159],[266,55],[266,165],[127,18],[127,159],[127,55],[127,165],[345,18],[345,159],[345,55],[345,165]]",180
01JJWQM8M9FWZ1KWGP90BB79CV,2,01JJWQM8M4ZDH8NRKTCBAQK267,4,comp-between,ended,"[[170,112],[170,119],[170,271],[170,465],[162,112],[162,119],[162,271],[162,465],[14,112],[14,119],[14,271],[14,465],[406,112],[406,119],[406,271],[406,465]]",180
01JJWSR1D827TZNY0WBF4GACM0,2,01JJWSR1AK9B2DTHZTRBMKZ4VD,4,comp-between,ended,"[[76,118],[76,432],[76,262],[76,386],[39,118],[39,432],[39,262],[39,386],[263,118],[263,432],[263,262],[263,386],[108,118],[108,432],[108,262],[108,386]]",180
01JJWSR2RMXQ5JGXR7VBY26NTR,2,01JJWSR2PJAD62S5DSKVKPJWB1,4,comp-between,ended,"[[428,354],[428,66],[428,288],[428,454],[114,354],[114,66],[114,288],[114,454],[165,354],[165,66],[165,288],[165,454],[212,354],[212,66],[212,288],[212,454]]",180
01JJWQM7TRXWKY9X7MEZG3PZQH,2,01JJWQM7TM155FQQT963NJTQYH,4,comp-between,ended,"[[364,145],[364,298],[364,410],[364,435],[243,145],[243,298],[243,410],[243,435],[1,145],[1,298],[1,410],[1,435],[172,145],[172,298],[172,410],[172,435]]",0
01JJWQM844MK0XHZFTGEC09EQ6,2,01JJWQM840Z0BG2FHG8QXR6DZ6,4,comp-between,ended,"[[25,112],[25,179],[25,279],[25,417],[14,112],[14,179],[14,279],[14,417],[42,112],[42,179],[42,279],[42,417],[249,112],[249,179],[249,279],[249,417]]",0
01JJWQM9DAGFZKW8XR8W2D95AS,2,01JJWQM9D5VN7Q32C6J5WJ5B57,4,comp-between,ended,"[[53,448],[53,348],[53,219],[53,380],[7,448],[7,348],[7,219],[7,380],[458,448],[458,348],[458,219],[458,380],[192,448],[192,348],[192,219],[192,380]]",90
01JJWQM9Z0665TE8FH60006TCE,2,01JJWQM9YWPP8C5K4YWB2DE178,4,comp-between,ended,"[[190,448],[190,147],[190,440],[190,59],[313,448],[313,147],[313,440],[313,59],[417,448],[417,147],[417,440],[417,59],[78,448],[78,147],[78,440],[78,59]]",0
01JJWSR5ABWPXVH4Y34GR2M9A0,2,01JJWSR57GQ1C9BH6C4Y6XMT2H,4,comp-between,ended,"[[197,19],[197,64],[197,364],[197,361],[119,19],[119,64],[119,364],[119,361],[15,19],[15,64],[15,364],[15,361],[220,19],[220,64],[220,364],[220,361]]",90
01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,01JJWSR6D88YZR3Z7QH4C4HAXR,NA,NA,NA,NA,NA
