text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
looks like a sun behind a black block,61,describer,1,FALSE,NA,26537
a sideways heart,61,describer,1,FALSE,NA,26538
the stream with the two dots,61,describer,1,FALSE,NA,26539
a guy his feet go to a point and has three dots around his head,61,describer,1,FALSE,NA,26540
the 3d looking one it is a gray with swirls,61,describer,1,FALSE,NA,26541
kind of looks like a grandfather clock it is a line with a circle at the bottom,62,describer,1,FALSE,NA,26542
a black abstract shape it has a triangle at the bottom and a circle. the abstract with the the triangle and the circle at the bottom,62,describer,1,FALSE,NA,26543
a full circle with lines coming out each side. the full circle with a bunch of lines or lines out each side,62,describer,1,FALSE,NA,26544
a circle with a black circle in the middle and it has swirls coming out the right side. the circle with the black circle in the middle and the swirls coming out the right side,62,describer,1,FALSE,NA,26545
a grey half circle with three squiggly lines hanging form it,62,describer,1,FALSE,NA,26546
kind of looks like an odometer. It is two half circles top part is grey bottom part is black,62,describer,1,FALSE,NA,26547
an upside down triangle,62,describer,1,FALSE,NA,26548
a grey shape with black lines in it. it has a rounded top. a grey shape it has a rounded top and black lines through it. the spikes then the grey shape. upside down. It looks like a hat almost. the hat,62,describer,1,FALSE,NA,26549
looks like a bunch of sticks intertwining. the intertwined sticks,62,describer,1,FALSE,NA,26550
"an L-shaped tube, and L-shaped tube. look like a tube",62,describer,1,FALSE,NA,26551
"four small ovals. the four ovals, the four small ovals",62,describer,1,FALSE,NA,26552
looks like honeycomb,62,describer,1,FALSE,NA,26553
a grey circle with a line coming out the top part and a line coming out the bottom part the two lines,62,describer,1,FALSE,NA,26554
a half circle with one line coming out of it. the half circle with one line coming out of it,62,describer,1,FALSE,NA,26555
a circle it looks like it has pizza slices in it. The pizza,62,describer,1,FALSE,NA,26556
a bunch of spikes the spikes,62,describer,1,FALSE,NA,26557
five circles that are dripping and look like they are going into a puddle three of the circles have circles in them,63,describer,1,FALSE,NA,26558
a circle that looks like a pepsi symbol,63,describer,1,FALSE,NA,26559
two umbrellas with a pattern,63,describer,1,FALSE,NA,26560
the two lite gray over lapping ovals that have a face in them,63,describer,1,FALSE,NA,26561
two rectangles attached with a circle,63,describer,1,FALSE,NA,26562
a diagonal pointed line with three curved lines going through it,63,describer,1,FALSE,NA,26563
a gray image of a sunsetting on water,63,describer,1,FALSE,NA,26564
an image that looks like a tree,63,describer,1,FALSE,NA,26565
a image that is black with white in it kind of looks like a person like a evil villian,63,describer,1,FALSE,NA,26566
a image that looks like three mushrooms and it is all black with circles with white in it,63,describer,1,FALSE,NA,26567
a image that looks like a sketch like a bunch of lines that are over lapping and intertwing,63,describer,1,FALSE,NA,26568
a dark black shape with the sun behind it,63,describer,1,FALSE,NA,26569
looks like a heart with a lot of doodling in it,63,describer,1,FALSE,NA,26570
four squiggle lines with two dots,63,describer,1,FALSE,NA,26571
the mushrooms is a nail with a white circle and four black circle above it. It is nail that you would hammer in and has a white circle and there are four circles on top that are black,63,describer,1,FALSE,NA,26572
shades of gray ovals that are over lapping each other they kind of look like balloons one looks like an S but the rest are ovals,63,describer,1,FALSE,NA,26573
baton,29,describer,1,FALSE,NA,26574
playing blocks,29,describer,1,FALSE,NA,26575
four A's,29,describer,1,FALSE,NA,26576
spikey bug,29,describer,1,FALSE,NA,26577
nikey face,29,describer,1,FALSE,NA,26578
bug anntenes,29,describer,1,FALSE,NA,26579
grand piano,29,describer,1,FALSE,NA,26580
snowman hand,29,describer,1,FALSE,NA,26581
alien head,29,describer,1,FALSE,NA,26582
throwning stars,29,describer,1,FALSE,NA,26583
tipped over stepping stool,29,describer,1,FALSE,NA,26584
the left arrow kind of looks like a fire cracker,29,describer,1,FALSE,NA,26585
fish in net,29,describer,1,FALSE,NA,26586
smiley face,29,describer,1,FALSE,NA,26587
sigunture D,29,describer,1,FALSE,NA,26588
double double horns,29,describer,1,FALSE,NA,26589
coat rack,30,describer,1,FALSE,NA,26590
the five building blocks vertically,30,describer,1,FALSE,NA,26591
the four triangles in a horizontal line,30,describer,1,FALSE,NA,26592
looks like the insect with the pointy things,30,describer,1,FALSE,NA,26593
the Nike swoosh on its side with the ball on the bottom,30,describer,1,FALSE,NA,26594
the V with the balls on the top,30,describer,1,FALSE,NA,26595
looks like the top of a piano,30,describer,1,FALSE,NA,26596
the Y and the horizontal line and the four fingers,30,describer,1,FALSE,NA,26597
looks like the outline of someoneês face,30,describer,1,FALSE,NA,26598
two arrows pointing to the right,30,describer,1,FALSE,NA,26599
the white box with the sine wave in the middle,30,describer,1,FALSE,NA,26600
looks like it has the box with the X in it,30,describer,1,FALSE,NA,26601
the sailboat,30,describer,1,FALSE,NA,26602
two semicircles,30,describer,1,FALSE,NA,26603
the fish,30,describer,1,FALSE,NA,26604
the pendant,30,describer,1,FALSE,NA,26605
the guitar with the loop,31,describer,1,FALSE,NA,26606
the squares,31,describer,1,FALSE,NA,26607
the triangles,31,describer,1,FALSE,NA,26608
the spiky half circle,31,describer,1,FALSE,NA,26609
The ball and the ramp,31,describer,1,FALSE,NA,26610
the antennas,31,describer,1,FALSE,NA,26611
The square with the chunk taken out,31,describer,1,FALSE,NA,26612
The branch with the three branches,31,describer,1,FALSE,NA,26613
The face shape,31,describer,1,FALSE,NA,26614
The two right arrows,31,describer,1,FALSE,NA,26615
The paper with the half circles on it,31,describer,1,FALSE,NA,26616
The left arrow with the x on it,31,describer,1,FALSE,NA,26617
the cross hatching,31,describer,1,FALSE,NA,26618
"The face with the tongue, or mouth, the mouth with the tongue",31,describer,1,FALSE,NA,26619
The partial fish with the magic wand,31,describer,1,FALSE,NA,26620
the dream catcher with the horns,31,describer,1,FALSE,NA,26621
The slanted line with the three lines going through it,32,describer,1,FALSE,NA,26622
"The five blocks, squares",32,describer,1,FALSE,NA,26623
The four triangles,32,describer,1,FALSE,NA,26624
The one with the thorns,32,describer,1,FALSE,NA,26625
The backwards c,32,describer,1,FALSE,NA,26626
"The two, alien antenna",32,describer,1,FALSE,NA,26627
The rigid on top and curved on the bottom,32,describer,1,FALSE,NA,26628
The pitchfork,32,describer,1,FALSE,NA,26629
The blob,32,describer,1,FALSE,NA,26630
The two trapezoids,32,describer,1,FALSE,NA,26631
The one with the two half circles that are striped,32,describer,1,FALSE,NA,26632
The arrow with an x,32,describer,1,FALSE,NA,26633
The unfinished flag,32,describer,1,FALSE,NA,26634
The two half circles,32,describer,1,FALSE,NA,26635
The one that looks like a D,32,describer,1,FALSE,NA,26636
The horned circle,32,describer,1,FALSE,NA,26637
the bent like pole with the three lines going through it,33,describer,1,FALSE,NA,26638
the squares stacked on top of each other,33,describer,1,FALSE,NA,26639
the four triangles in a row,33,describer,1,FALSE,NA,26640
the one with all the like needles,33,describer,1,FALSE,NA,26641
the boomerang looking one with the circle at the bottom,33,describer,1,FALSE,NA,26642
the antennas with like the like the two balls on top,33,describer,1,FALSE,NA,26643
the rectangle thing that turns into a square or a circle at the bottom,33,describer,1,FALSE,NA,26644
like the pitchfork one with the line underneath it,33,describer,1,FALSE,NA,26645
like a the oval shape head,33,describer,1,FALSE,NA,26646
two like stacked like triangles with the dark lines,33,describer,1,FALSE,NA,26647
like the hat the sideways stool with the two half circles in it with the stripes,33,describer,1,FALSE,NA,26648
like the like pencil looking one or firecracker thing with the X at the top of it,33,describer,1,FALSE,NA,26649
like the one with the rake looking thing coming out of the side,33,describer,1,FALSE,NA,26650
like half circle with the other half circle inside it,33,describer,1,FALSE,NA,26651
like the fish thing with like the snorkel er line coming out of it,33,describer,1,FALSE,NA,26652
the like circle one with the horns on it,33,describer,1,FALSE,NA,26653
the rhinoceros,34,describer,1,FALSE,NA,26654
the turtle,34,describer,1,FALSE,NA,26655
the 3-D cube,34,describer,1,FALSE,NA,26656
the curling broom,34,describer,1,FALSE,NA,26657
"the two zigzag lines, the two vertical zigzag lines",34,describer,1,FALSE,NA,26658
the chopsticks and heartbeat,34,describer,1,FALSE,NA,26659
the undersea anomaly,34,describer,1,FALSE,NA,26660
the man,34,describer,1,FALSE,NA,26661
the eye with the fire around it and the diamond in the middle,34,describer,1,FALSE,NA,26662
the reeds,34,describer,1,FALSE,NA,26663
the knee pad,34,describer,1,FALSE,NA,26664
the feathers or fluff,34,describer,1,FALSE,NA,26665
the moon,34,describer,1,FALSE,NA,26666
the basketball,34,describer,1,FALSE,NA,26667
the binder,34,describer,1,FALSE,NA,26668
the flower,34,describer,1,FALSE,NA,26669
the rhino,35,describer,1,FALSE,NA,26670
the ant bug the big eyes,35,describer,1,FALSE,NA,26671
the cube in the middle without like the other connected things,35,describer,1,FALSE,NA,26672
the broom or shovel with the prongs,35,describer,1,FALSE,NA,26673
the identical double zigzags,35,describer,1,FALSE,NA,26674
the one with a lot of zigzags and the X,35,describer,1,FALSE,NA,26675
the exotic plant or octopus,35,describer,1,FALSE,NA,26676
the man like the person,35,describer,1,FALSE,NA,26677
the one with like the flame in the back of it,35,describer,1,FALSE,NA,26678
like long strands of like bamboo or grass or seaweed,35,describer,1,FALSE,NA,26679
the one that looks like a knee wrap,35,describer,1,FALSE,NA,26680
the feather duster thing,35,describer,1,FALSE,NA,26681
the moon,35,describer,1,FALSE,NA,26682
the big ball with the big oval space in the middle of it,35,describer,1,FALSE,NA,26683
looks like the book with tabs or like the wi-fi box,35,describer,1,FALSE,NA,26684
flower one but like the petals were the mini flowers,35,describer,1,FALSE,NA,26685
the rhino,36,describer,1,FALSE,NA,26686
the bug,36,describer,1,FALSE,NA,26687
the cylinder with the cube in the middle,36,describer,1,FALSE,NA,26688
two tools one kind of looks like a mop,36,describer,1,FALSE,NA,26689
the jagged lines that are symmetrical,36,describer,1,FALSE,NA,26690
the jagged line with an X,36,describer,1,FALSE,NA,26691
the sea urchin,36,describer,1,FALSE,NA,26692
the running man,36,describer,1,FALSE,NA,26693
the star with fire around it,36,describer,1,FALSE,NA,26694
the bamboo,36,describer,1,FALSE,NA,26695
the gray ACE bandage striped thing,36,describer,1,FALSE,NA,26696
the feathery thing,36,describer,1,FALSE,NA,26697
the cratered moon thing,36,describer,1,FALSE,NA,26698
the rubber band ball,36,describer,1,FALSE,NA,26699
the binder book thing,36,describer,1,FALSE,NA,26700
like a flowery thing,36,describer,1,FALSE,NA,26701
the rhinoceros,37,describer,1,FALSE,NA,26702
a cartoon turtle,37,describer,1,FALSE,NA,26703
a cube inside of a larger cube,37,describer,1,FALSE,NA,26704
the shape with a circle on the left connected to sticks,37,describer,1,FALSE,NA,26705
the two jagged lines next to each other,37,describer,1,FALSE,NA,26706
the X on the top right and jagged line on the bottom left,37,describer,1,FALSE,NA,26707
a sea anemone,37,describer,1,FALSE,NA,26708
a person running,37,describer,1,FALSE,NA,26709
the circle with the four pointed star inside,37,describer,1,FALSE,NA,26710
the bamboo,37,describer,1,FALSE,NA,26711
a shape with horizontal lines that are different shades of gray,37,describer,1,FALSE,NA,26712
the ball of hair,37,describer,1,FALSE,NA,26713
the moon,37,describer,1,FALSE,NA,26714
the sphere,37,describer,1,FALSE,NA,26715
the desktop computer,37,describer,1,FALSE,NA,26716
a dandelion,37,describer,1,FALSE,NA,26717
a rhino,38,describer,1,FALSE,NA,26718
a bug,38,describer,1,FALSE,NA,26719
a 3D square,38,describer,1,FALSE,NA,26720
the key,38,describer,1,FALSE,NA,26721
a vertical equal sign,38,describer,1,FALSE,NA,26722
the X with the little mountains,38,describer,1,FALSE,NA,26723
the coral,38,describer,1,FALSE,NA,26724
the Iron Man,38,describer,1,FALSE,NA,26725
the diamond with the fire,38,describer,1,FALSE,NA,26726
bamboo shoots,38,describer,1,FALSE,NA,26727
the knee brace,38,describer,1,FALSE,NA,26728
the duster,38,describer,1,FALSE,NA,26729
the cheese,38,describer,1,FALSE,NA,26730
a beach ball,38,describer,1,FALSE,NA,26731
the book,38,describer,1,FALSE,NA,26732
"the plant or tree or whatever, Flower",38,describer,1,FALSE,NA,26733
the hanging pendulm,39,describer,1,FALSE,NA,26734
the pie zodiac thing,39,describer,1,FALSE,NA,26735
the circle cross,39,describer,1,FALSE,NA,26736
the circle with the crown,39,describer,1,FALSE,NA,26737
the semicircle with coils,39,describer,1,FALSE,NA,26738
the poke ball,39,describer,1,FALSE,NA,26739
the upside down triangle,39,describer,1,FALSE,NA,26740
the muscle corn thing,39,describer,1,FALSE,NA,26741
the melting sticks,39,describer,1,FALSE,NA,26742
the elbow tube,39,describer,1,FALSE,NA,26743
the horizontial eights,39,describer,1,FALSE,NA,26744
the honeycomb,39,describer,1,FALSE,NA,26745
the circle with the stick that is broken in the middle,39,describer,1,FALSE,NA,26746
the semicircle with the stick on the right,39,describer,1,FALSE,NA,26747
the eight sliced pie,39,describer,1,FALSE,NA,26748
next is the sea urchin,39,describer,1,FALSE,NA,26749
a circle with a stick coming out and like a swirly or a squiggle on the top going towards the right,40,describer,1,FALSE,NA,26750
"the T, 5, C",40,describer,1,FALSE,NA,26751
the circle within a circle and like two lines coming out on each side. Looks like a grid like with a circle in the middle,40,describer,1,FALSE,NA,26752
a circle with a dot in the middle and a spike coming out on the right side with squiggles on each side,40,describer,1,FALSE,NA,26753
the brain,40,describer,1,FALSE,NA,26754
the black like half black half gray circle with the spike going upwards,40,describer,1,FALSE,NA,26755
the upside down triangle,40,describer,1,FALSE,NA,26756
the cucumber,40,describer,1,FALSE,NA,26757
the intertwined like branches white branches with black outlining,40,describer,1,FALSE,NA,26758
the bent tube something you would connect two things with,40,describer,1,FALSE,NA,26759
the two pairs of eyes,40,describer,1,FALSE,NA,26760
the honeycomb,40,describer,1,FALSE,NA,26761
The circle with a line the line through it but it's broken with a dot on the right side,40,describer,1,FALSE,NA,26762
a half circle with a stick coming out on the right side it's light gray,40,describer,1,FALSE,NA,26763
the pie chart snowflake wheel thing,40,describer,1,FALSE,NA,26764
like all the spikes going everywhere looks like fireworks,40,describer,1,FALSE,NA,26765
the squiggly horizontal line with the vertical line hanging down and the solid circle,41,describer,1,FALSE,NA,26766
the image with the three squiggle lines one with a triangle on the end and one with a circle,41,describer,1,FALSE,NA,26767
the concentric circles with the four kind of roads,41,describer,1,FALSE,NA,26768
the black circle in the middle and the spike and squiggle swirls kind of off of it,41,describer,1,FALSE,NA,26769
the half circle with the three squiggles,41,describer,1,FALSE,NA,26770
the gray half circle black half circle with the cone,41,describer,1,FALSE,NA,26771
the triangle,41,describer,1,FALSE,NA,26772
the acorn,41,describer,1,FALSE,NA,26773
the white sticks,41,describer,1,FALSE,NA,26774
the pipe,41,describer,1,FALSE,NA,26775
the two pairs of circles,41,describer,1,FALSE,NA,26776
the honeycomb,41,describer,1,FALSE,NA,26777
the circle with the broken vertical line,41,describer,1,FALSE,NA,26778
the half circle with the line,41,describer,1,FALSE,NA,26779
the wheel,41,describer,1,FALSE,NA,26780
the spiky blob,41,describer,1,FALSE,NA,26781
the T with the circle on the bottom,42,describer,1,FALSE,NA,26782
T 5,42,describer,1,FALSE,NA,26783
the donut with the streets coming out of it,42,describer,1,FALSE,NA,26784
a circle with the black dot in the middle,42,describer,1,FALSE,NA,26785
the half circle with the squiggles,42,describer,1,FALSE,NA,26786
"looks like a Pokemon ball, with the tear drop in the middle",42,describer,1,FALSE,NA,26787
the upside down triangle,42,describer,1,FALSE,NA,26788
corn,42,describer,1,FALSE,NA,26789
an upside down V. With all those lines,42,describer,1,FALSE,NA,26790
like the inhaler or the gun handle,42,describer,1,FALSE,NA,26791
the pairs of eyes with the upside down or the the eights on their sides,42,describer,1,FALSE,NA,26792
the thing where you can put like your fingers into it. It looks like brass knuckles almost. With those loops,42,describer,1,FALSE,NA,26793
that circle with the little tiny circle on the bottom right,42,describer,1,FALSE,NA,26794
the half a circle with no squiggles with the line coming from the right of it,42,describer,1,FALSE,NA,26795
the pizza,42,describer,1,FALSE,NA,26796
the spiky thing,42,describer,1,FALSE,NA,26797
the cherry hanging from the branch,43,describer,1,FALSE,NA,26798
the number fifteen,43,describer,1,FALSE,NA,26799
the bullês eye with the lines coming out,43,describer,1,FALSE,NA,26800
the eyeball with the spike jutting out the top right,43,describer,1,FALSE,NA,26801
the planet,43,describer,1,FALSE,NA,26802
the speedometer,43,describer,1,FALSE,NA,26803
the upside down triangle,43,describer,1,FALSE,NA,26804
the cucumber,43,describer,1,FALSE,NA,26805
the abstract painting the bottom left looks like an A missing the connecting line,43,describer,1,FALSE,NA,26806
the bent tube,43,describer,1,FALSE,NA,26807
the two infinites,43,describer,1,FALSE,NA,26808
a collection of cells,43,describer,1,FALSE,NA,26809
the circle with the two vertical lines one on top one on the bottom,43,describer,1,FALSE,NA,26810
the observatory,43,describer,1,FALSE,NA,26811
the wagon wheel,43,describer,1,FALSE,NA,26812
the spikey sea anemone,43,describer,1,FALSE,NA,26813
the slanted line with the three lines going through it,44,describer,1,FALSE,NA,26814
the five cubes on top of each other,44,describer,1,FALSE,NA,26815
the four triangles,44,describer,1,FALSE,NA,26816
the one looks like an insect,44,describer,1,FALSE,NA,26817
the dot is on the left side and the curved part is on the right side,44,describer,1,FALSE,NA,26818
the antenna or the V,44,describer,1,FALSE,NA,26819
the piano,44,describer,1,FALSE,NA,26820
the one that has like the fence on the bottom of the line and there's like the Y on top of it,44,describer,1,FALSE,NA,26821
the potato or the head,44,describer,1,FALSE,NA,26822
the two triangles facing right,44,describer,1,FALSE,NA,26823
the box with the two semicircles inside of it,44,describer,1,FALSE,NA,26824
the arrow that is going left,44,describer,1,FALSE,NA,26825
the one that looks like a flag or like the half circle coming from the its right side,44,describer,1,FALSE,NA,26826
the eyeball,44,describer,1,FALSE,NA,26827
the one that looks like a fish with a stick coming from it,44,describer,1,FALSE,NA,26828
the one with the circle and the two horns and the V coming from it,44,describer,1,FALSE,NA,26829
a rod a slanted rod with the three bars going through it,45,describer,1,FALSE,NA,26830
the stack of squares,45,describer,1,FALSE,NA,26831
teepees,45,describer,1,FALSE,NA,26832
the pair of wings,45,describer,1,FALSE,NA,26833
the slanted j with the dot,45,describer,1,FALSE,NA,26834
pair of antennas,45,describer,1,FALSE,NA,26835
the piano,45,describer,1,FALSE,NA,26836
the fence,45,describer,1,FALSE,NA,26837
a potato,45,describer,1,FALSE,NA,26838
a sideways pair of mountains,45,describer,1,FALSE,NA,26839
the sine function,45,describer,1,FALSE,NA,26840
sideways firework,45,describer,1,FALSE,NA,26841
web. design with a poll sticking out,45,describer,1,FALSE,NA,26842
the beard,45,describer,1,FALSE,NA,26843
the sideways football with a handle sticking out of it,45,describer,1,FALSE,NA,26844
the head with antlers,45,describer,1,FALSE,NA,26845
the diagonal line with three lines through it,46,describer,1,FALSE,NA,26846
the five stacked blocks,46,describer,1,FALSE,NA,26847
the four upside down v's or four triangles,46,describer,1,FALSE,NA,26848
the spikes pointing downwards,46,describer,1,FALSE,NA,26849
the checkmark with the ball inside of it or the nike symbol with the ball inside of it,46,describer,1,FALSE,NA,26850
the v with the two circles on top,46,describer,1,FALSE,NA,26851
the rectangle with the bump coming out of the bottom left,46,describer,1,FALSE,NA,26852
the three or the stick with three prongs and a line underneath,46,describer,1,FALSE,NA,26853
the potato,46,describer,1,FALSE,NA,26854
the trapezoids that look like rocks,46,describer,1,FALSE,NA,26855
the two striped semicircles inside of the figure,46,describer,1,FALSE,NA,26856
the v with the two circles on top,46,describer,1,FALSE,NA,26857
the lines pointing out to the right with the semicircle connected,46,describer,1,FALSE,NA,26858
the eye that looks down,46,describer,1,FALSE,NA,26859
the check mark with the bar and the bendy straw,46,describer,1,FALSE,NA,26860
the upside down person,46,describer,1,FALSE,NA,26861
the ball hanging form a string on a branch,47,describer,1,FALSE,NA,26862
triangle hanging from a string,47,describer,1,FALSE,NA,26863
the target with the cross behind it,47,describer,1,FALSE,NA,26864
the circle with a black dot on the inside and kind of like a crown on the top,47,describer,1,FALSE,NA,26865
the half circle with the squiggly lines on the inside,47,describer,1,FALSE,NA,26866
the circle with the dark grey top and black bottom,47,describer,1,FALSE,NA,26867
the upside down triangle,47,describer,1,FALSE,NA,26868
the opened up rib cage,47,describer,1,FALSE,NA,26869
kind of paint splattery looking one,47,describer,1,FALSE,NA,26870
the 90 degree pipe,47,describer,1,FALSE,NA,26871
the double eggs,47,describer,1,FALSE,NA,26872
the honeycomb,47,describer,1,FALSE,NA,26873
the circle with the interrupted vertical line going through the middle,47,describer,1,FALSE,NA,26874
the half circle with the simple like coming form the right side,47,describer,1,FALSE,NA,26875
the pizza that is been cut into eight pieces,47,describer,1,FALSE,NA,26876
the sea urchin,47,describer,1,FALSE,NA,26877
slanted antenna with tail,48,describer,1,FALSE,NA,26878
five postit notes. the five post it notes,48,describer,1,FALSE,NA,26879
the four lambdas,48,describer,1,FALSE,NA,26880
spikes pointing down. the spikes pointing down,48,describer,1,FALSE,NA,26881
the nike sign with a ball,48,describer,1,FALSE,NA,26882
bug antennas,48,describer,1,FALSE,NA,26883
The grand piano,48,describer,1,FALSE,NA,26884
the trident with the line,48,describer,1,FALSE,NA,26885
a bean,48,describer,1,FALSE,NA,26886
the two trapezoids,48,describer,1,FALSE,NA,26887
the sine graph,48,describer,1,FALSE,NA,26888
firecracker with an x,48,describer,1,FALSE,NA,26889
criss like a fence,48,describer,1,FALSE,NA,26890
an eye looking down,48,describer,1,FALSE,NA,26891
nike sign with a cigarette,48,describer,1,FALSE,NA,26892
the headband with horns. The headband with horns,48,describer,1,FALSE,NA,26893
rhino,49,describer,1,FALSE,NA,26894
cute bug,49,describer,1,FALSE,NA,26895
suspended cube,49,describer,1,FALSE,NA,26896
ring stand with the two tools,49,describer,1,FALSE,NA,26897
two white zigzags,49,describer,1,FALSE,NA,26898
X with the heartbeat,49,describer,1,FALSE,NA,26899
tentacles coming out of the rock,49,describer,1,FALSE,NA,26900
olympic guy,49,describer,1,FALSE,NA,26901
sun with the four pointed star in the middle,49,describer,1,FALSE,NA,26902
bamboo patch,49,describer,1,FALSE,NA,26903
striped vase,49,describer,1,FALSE,NA,26904
bushel of hair,49,describer,1,FALSE,NA,26905
cell or the thing that looks like the moon,49,describer,1,FALSE,NA,26906
globe with lines of latitude,49,describer,1,FALSE,NA,26907
tape recorder or casette player,49,describer,1,FALSE,NA,26908
the flower or the dandelion,49,describer,1,FALSE,NA,26909
rhino,50,describer,1,FALSE,NA,26910
cartoon bug,50,describer,1,FALSE,NA,26911
cube in the center,50,describer,1,FALSE,NA,26912
tools,50,describer,1,FALSE,NA,26913
double zigzag,50,describer,1,FALSE,NA,26914
slanted X and zigzag,50,describer,1,FALSE,NA,26915
firey ball or circle,50,describer,1,FALSE,NA,26916
person,50,describer,1,FALSE,NA,26917
sea creature,50,describer,1,FALSE,NA,26918
stripes bands wrapped around someone,50,describer,1,FALSE,NA,26919
hairy duster,50,describer,1,FALSE,NA,26920
sponge circle with circles on it,50,describer,1,FALSE,NA,26921
beach ball,50,describer,1,FALSE,NA,26922
book,50,describer,1,FALSE,NA,26923
flower,50,describer,1,FALSE,NA,26924
hairy rhinoceros,51,describer,1,FALSE,NA,26925
the bug,51,describer,1,FALSE,NA,26926
the 3-dimensional cube like shape,51,describer,1,FALSE,NA,26927
the guy holding the broom,51,describer,1,FALSE,NA,26928
the bacon or Homerês hair or squiggly lines,51,describer,1,FALSE,NA,26929
the x with the squiggle next to it,51,describer,1,FALSE,NA,26930
sea urchin,51,describer,1,FALSE,NA,26931
the nike man,51,describer,1,FALSE,NA,26932
the sun,51,describer,1,FALSE,NA,26933
bamboo,51,describer,1,FALSE,NA,26934
the dark shape with stripes going across it,51,describer,1,FALSE,NA,26935
the hairy wig,51,describer,1,FALSE,NA,26936
the moon,51,describer,1,FALSE,NA,26937
circle with ovals inside,51,describer,1,FALSE,NA,26938
the binder,51,describer,1,FALSE,NA,26939
flower,51,describer,1,FALSE,NA,26940
the pendul. the pendul,52,describer,1,FALSE,NA,26941
the one that looks like there is a triangle and a circle hanging onto it,52,describer,1,FALSE,NA,26942
the concentric circles with the roads coming out,52,describer,1,FALSE,NA,26943
the circle that has a crown on it,52,describer,1,FALSE,NA,26944
the half circle with the three squiggly lines. it looks kind of like the one we just did but there is like three lines in it instead,52,describer,1,FALSE,NA,26945
the half circles with the teardrop one is darker than the other and theres some white space in between,52,describer,1,FALSE,NA,26946
the upside down triangle,52,describer,1,FALSE,NA,26947
the hat,52,describer,1,FALSE,NA,26948
all those odd shapes,52,describer,1,FALSE,NA,26949
the pipe,52,describer,1,FALSE,NA,26950
the eyes,52,describer,1,FALSE,NA,26951
the honeycomb,52,describer,1,FALSE,NA,26952
the circle with the broken line in it,52,describer,1,FALSE,NA,26953
the circle with the small line coming out the right or half circle,52,describer,1,FALSE,NA,26954
the wheel,52,describer,1,FALSE,NA,26955
the spikey the sea urchin,52,describer,1,FALSE,NA,26956
a rhino,53,describer,1,FALSE,NA,26957
a turtle,53,describer,1,FALSE,NA,26958
the cube with the atoms around it. a cube with all the atomity things,53,describer,1,FALSE,NA,26959
the circle with the two legs and the hammer,53,describer,1,FALSE,NA,26960
the two zigzag lines next to each other,53,describer,1,FALSE,NA,26961
the X with the zigzag,53,describer,1,FALSE,NA,26962
the coral,53,describer,1,FALSE,NA,26963
the running man,53,describer,1,FALSE,NA,26964
the flaming star,53,describer,1,FALSE,NA,26965
bamboo,53,describer,1,FALSE,NA,26966
the buckets with different shades of gray,53,describer,1,FALSE,NA,26967
the hair piece,53,describer,1,FALSE,NA,26968
a human cell,53,describer,1,FALSE,NA,26969
the onion or what ever you want to call it,53,describer,1,FALSE,NA,26970
the tape recorder,53,describer,1,FALSE,NA,26971
the budding flowers,53,describer,1,FALSE,NA,26972
the two breast cancer signs,54,describer,1,FALSE,NA,26973
the two wave strokes,54,describer,1,FALSE,NA,26974
the half moon the T the rectangle and the V,54,describer,1,FALSE,NA,26975
a line with a C,54,describer,1,FALSE,NA,26976
mitosis,54,describer,1,FALSE,NA,26977
the skate ramp,54,describer,1,FALSE,NA,26978
the dog print,54,describer,1,FALSE,NA,26979
the cookie,54,describer,1,FALSE,NA,26980
the J with all the curly things on it,54,describer,1,FALSE,NA,26981
the leafs with the things on them,54,describer,1,FALSE,NA,26982
looks like a U or twin cities,54,describer,1,FALSE,NA,26983
looks like a bubble stick with a X,54,describer,1,FALSE,NA,26984
the shattered glass,54,describer,1,FALSE,NA,26985
the rough sea shell or the animal poking out,54,describer,1,FALSE,NA,26986
the infinity sign with a string connecting it to something,54,describer,1,FALSE,NA,26987
the key chain that is missing a bottom part,54,describer,1,FALSE,NA,26988
double l,55,describer,1,FALSE,NA,26989
equals sign,55,describer,1,FALSE,NA,26990
T,55,describer,1,FALSE,NA,26991
letter C,55,describer,1,FALSE,NA,26992
orbitals,55,describer,1,FALSE,NA,26993
3-D object,55,describer,1,FALSE,NA,26994
chocolate chip cookie,55,describer,1,FALSE,NA,26995
flying saucer,55,describer,1,FALSE,NA,26996
number 3,55,describer,1,FALSE,NA,26997
ivy or decorative design,55,describer,1,FALSE,NA,26998
V shaped dark object,55,describer,1,FALSE,NA,26999
circle with the X through it,55,describer,1,FALSE,NA,27000
pile of pebbles,55,describer,1,FALSE,NA,27001
towel,55,describer,1,FALSE,NA,27002
two objects connected by a string the M connected to the infinity sign,55,describer,1,FALSE,NA,27003
handcuff,55,describer,1,FALSE,NA,27004
looks like two cursive Es,56,describer,1,FALSE,NA,27005
two lines that are identical on top of each other,56,describer,1,FALSE,NA,27006
a semicircle a sideways T a triangle,56,describer,1,FALSE,NA,27007
the line with the C converging with the line,56,describer,1,FALSE,NA,27008
the oval with all the loops in it looks like a earring almost,56,describer,1,FALSE,NA,27009
looks to be the origami swan with all the lines on it in like the corners all those like dash lines,56,describer,1,FALSE,NA,27010
the circle with the paw print in it,56,describer,1,FALSE,NA,27011
the craters of a planet or something,56,describer,1,FALSE,NA,27012
looks to be a really fancy looking cursive E that is backwards. the really fancy-looking backwards cursive E,56,describer,1,FALSE,NA,27013
