room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
1,page7-155;page3-21;page3-33;page5-107;page7-166;page3-52;page7-20;page7-40;page6-228;page5-40,page5-40,1,20,4,NA,NA,2,226,152,3593,90
1,page4-180;page1-172;page2-20;page5-96;page2-114;page8-159;page6-53;page3-70;page7-53;page7-125,page2-114,1,21,4,NA,NA,2,157,144,3594,84
1,page4-5;page2-100;page5-36;page5-120;page5-190;page1-97;page8-21;page7-15;page8-192;page6-226,page8-192,1,13,3,NA,NA,2,133,217,3595,75
1,page4-5;page5-36;page2-100;page5-120;page1-97;page5-190;page6-226;page8-21;page8-192;page7-15,page1-97,1,21,4,NA,NA,2,217,133,3596,75
1,page6-1;page6-124;page2-64;page9-39;page5-233;page6-21;page3-201;page2-34;page6-135;page5-165,page3-201,1,15,3,NA,NA,2,189,134,3597,76
1,page2-100;page6-185;page5-56;page9-25;page7-35;page8-206;page3-12;page1-150;page7-79;page7-116,page1-150,1,3,1,NA,NA,2,137,128,3598,70
1,page7-116;page3-66;page5-75;page3-61;page3-163;page3-201;page5-26;page8-183;page9-32;page2-100,page5-75,1,28,5,NA,NA,2,202,158,3599,94
1,page8-22;page7-20;page1-185;page6-121;page4-96;page1-95;page7-113;page6-107;page8-18;page7-191,page8-18,1,11,2,NA,NA,2,187,212,3600,111
1,page6-1;page6-124;page2-64;page9-39;page5-233;page6-21;page3-201;page2-34;page6-135;page5-165,page3-201,1,4,1,NA,NA,2,189,134,3601,76
1,page6-166;page7-157;page6-31;page5-174;page3-70;page8-183;page5-153;page7-125;page5-84;page3-66,page5-174,2,35,6,NA,NA,2,168,177,3602,101
1,page8-21;page4-197;page6-53;page4-96;page2-34;page5-101;page7-20;page5-190;page8-22;page6-226,page8-21,1,15,3,NA,NA,2,125,191,3603,67
1,page5-71;page4-190;page7-157;page5-63;page5-101;page4-197;page5-128;page6-167;page7-15;page8-18,page5-71,1,13,3,NA,NA,2,211,132,3604,74
1,page9-34;page7-115;page4-98;page7-177;page7-35;page6-245;page7-144;page2-131;page5-75;page6-204,page5-75,2,37,6,NA,NA,2,172,161,3605,97
1,page7-186;page2-140;page8-192;page2-114;page5-153;page5-80;page7-44;page8-18;page7-115;page2-85,page7-186,1,5,1,NA,NA,2,122,183,3606,64
1,page6-71;page7-41;page4-197;page4-98;page6-109;page6-208;page6-135;page7-15;page2-131;page6-186,page7-15,1,26,5,NA,NA,2,129,208,3607,71
1,page3-59;page7-203;page7-217;page5-155;page5-85;page8-169;page7-157;page1-175;page6-107;page8-234,page8-169,2,35,6,NA,NA,2,201,194,3608,112
1,page7-166;page6-107;page4-98;page6-175;page7-127;page8-192;page7-20;page5-190;page2-20;page6-109,page4-98,1,25,5,NA,NA,2,223,184,3609,110
1,page6-206;page7-113;page7-166;page2-100;page3-33;page2-140;page6-160;page4-128;page1-149;page7-107,page2-100,2,32,6,NA,NA,2,165,236,3610,100
1,page6-21;page2-114;page5-128;page6-175;page7-4;page8-246;page4-244;page5-154;page4-98;page8-38,page5-128,1,14,3,NA,NA,2,198,170,3611,102
1,page2-100;page6-185;page5-56;page9-25;page7-35;page8-206;page3-12;page1-150;page7-79;page7-116,page6-185,1,2,1,NA,NA,2,137,128,3612,70
1,page7-20;page3-139;page8-22;page5-102;page4-195;page7-217;page5-26;page7-40;page9-40;page5-232,page5-102,1,20,4,NA,NA,2,131,199,3613,73
1,page8-159;page1-133;page9-39;page2-165;page8-215;page1-117;page8-246;page4-180;page6-226;page9-34,page4-180,2,34,6,NA,NA,2,184,223,3614,110
1,page8-159;page1-133;page9-39;page2-165;page8-215;page1-117;page8-246;page4-180;page6-226;page9-34,page2-165,2,38,6,NA,NA,2,208,129,3615,71
1,page4-232;page2-131;page7-155;page5-233;page1-34;page5-45;page8-217;page7-157;page7-115;page5-155,page2-131,1,6,1,NA,NA,2,166,123,3616,65
1,page5-233;page2-34;page9-39;page6-21;page3-201;page6-135;page6-124;page2-64;page5-165;page6-1,page5-233,1,21,4,NA,NA,2,134,189,3617,76
1,page1-185;page1-95;page7-113;page6-121;page7-20;page7-191;page6-107;page8-22;page8-18;page4-96,page8-18,1,29,5,NA,NA,2,212,187,3618,111
1,page3-59;page7-203;page7-217;page5-155;page5-85;page8-169;page7-157;page1-175;page6-107;page8-234,page6-107,2,39,6,NA,NA,2,197,138,3619,79
1,page4-180;page1-172;page2-20;page5-96;page2-114;page8-159;page6-53;page3-70;page7-53;page7-125,page6-53,1,8,2,NA,NA,2,157,144,3620,84
1,page7-29;page7-225;page2-64;page4-155;page5-45;page5-154;page4-98;page7-226;page3-201;page7-15,page3-201,1,25,5,NA,NA,2,164,182,3621,99
1,page1-185;page1-95;page7-113;page6-121;page7-20;page7-191;page6-107;page8-22;page8-18;page4-96,page7-191,1,14,3,NA,NA,2,212,187,3622,111
1,page2-165;page9-39;page1-117;page4-180;page8-246;page8-215;page1-133;page6-226;page8-159;page9-34,page9-39,2,33,6,NA,NA,2,211,132,3623,74
1,page7-115;page2-86;page5-71;page4-197;page7-44;page8-18;page1-30;page1-128;page6-135;page8-38,page8-38,1,18,3,NA,NA,2,225,159,3624,95
1,page6-122;page9-40;page7-226;page7-125;page8-246;page6-160;page7-145;page5-101;page8-183;page8-21,page6-122,1,5,1,NA,NA,2,197,138,3625,79
1,page5-36;page8-176;page7-144;page2-86;page5-75;page7-41;page9-34;page3-21;page7-226;page2-20,page5-36,1,26,5,NA,NA,2,218,119,3626,61
1,page1-77;page3-61;page3-59;page4-241;page5-139;page6-107;page4-244;page7-155;page5-128;page4-98,page7-155,1,1,1,NA,NA,2,136,156,3627,78
1,page1-172;page4-142;page6-123;page4-98;page8-234;page9-23;page6-219;page7-126;page9-32;page1-34,page1-172,1,16,3,NA,NA,2,185,127,3628,69
1,page5-102;page2-140;page7-117;page6-122;page5-155;page5-165;page2-136;page2-86;page1-34;page3-70,page5-165,1,12,2,NA,NA,2,219,176,3629,106
1,page5-102;page2-140;page7-117;page6-122;page5-155;page5-165;page2-136;page2-86;page1-34;page3-70,page5-155,1,29,5,NA,NA,2,219,176,3630,106
1,page6-167;page1-77;page4-96;page1-175;page7-20;page1-149;page1-133;page4-5;page3-201;page7-4,page4-96,2,36,6,NA,NA,2,210,151,3631,89
1,page5-85;page5-213;page6-1;page5-56;page1-34;page4-180;page2-114;page2-133;page7-79;page6-204,page4-180,1,10,2,NA,NA,2,210,151,3632,89
1,page7-177;page5-75;page6-204;page7-35;page7-144;page4-98;page2-131;page6-245;page9-34;page7-115,page9-34,2,34,6,NA,NA,2,227,205,3633,114
1,page4-5;page5-36;page2-100;page5-120;page1-97;page5-190;page6-226;page8-21;page8-192;page7-15,page8-21,1,7,2,NA,NA,2,217,133,3634,75
1,page8-21;page4-197;page6-53;page4-96;page2-34;page5-101;page7-20;page5-190;page8-22;page6-226,page4-96,1,21,4,NA,NA,2,125,191,3635,67
1,page6-167;page1-77;page4-96;page1-175;page7-20;page1-149;page1-133;page4-5;page3-201;page7-4,page7-20,2,38,6,NA,NA,2,128,137,3636,70
1,page1-77;page3-61;page3-59;page4-241;page5-139;page6-107;page4-244;page7-155;page5-128;page4-98,page7-155,1,28,5,NA,NA,2,136,156,3637,78
1,page8-159;page8-58;page5-165;page7-127;page7-157;page9-40;page3-70;page4-232;page8-234;page5-45,page9-40,1,14,3,NA,NA,2,121,149,3638,63
1,page4-128;page7-107;page7-113;page3-33;page2-100;page7-166;page6-206;page1-149;page6-160;page2-140,page3-33,2,35,6,NA,NA,2,150,130,3639,72
1,page5-71;page4-190;page7-157;page5-63;page5-101;page4-197;page5-128;page6-167;page7-15;page8-18,page5-71,1,5,1,NA,NA,2,211,132,3640,74
1,page6-71;page6-135;page4-197;page2-131;page7-41;page6-186;page6-109;page4-98;page7-15;page6-208,page7-41,1,9,2,NA,NA,2,208,129,3641,71
1,page8-159;page3-61;page7-144;page5-102;page7-116;page6-167;page7-157;page5-96;page7-126;page8-56,page7-144,1,4,1,NA,NA,2,204,237,3642,113
1,page6-21;page2-114;page5-128;page6-175;page7-4;page8-246;page4-244;page5-154;page4-98;page8-38,page6-21,1,20,4,NA,NA,2,198,170,3643,102
1,page7-157;page7-127;page5-190;page8-246;page6-167;page8-58;page4-155;page7-125;page2-20;page7-15,page2-20,1,20,4,NA,NA,2,169,154,3644,92
1,page7-115;page2-86;page5-71;page4-197;page7-44;page8-18;page1-30;page1-128;page6-135;page8-38,page2-86,1,25,5,NA,NA,2,225,159,3645,95
1,page1-132;page5-101;page6-155;page4-98;page5-120;page5-188;page7-115;page7-191;page7-4;page8-159,page6-155,1,11,2,NA,NA,2,177,168,3646,101
1,page4-96;page1-149;page3-201;page6-167;page1-77;page1-133;page7-20;page4-5;page1-175;page7-4,page1-175,2,31,6,NA,NA,2,225,159,3647,95
1,page7-29;page5-121;page1-107;page7-125;page5-155;page4-96;page7-35;page6-192;page8-206;page5-40,page5-40,1,26,5,NA,NA,2,139,209,3648,80
1,page9-34;page7-115;page4-98;page7-177;page7-35;page6-245;page7-144;page2-131;page5-75;page6-204,page7-177,2,39,6,NA,NA,2,222,145,3649,85
1,page6-162;page7-226;page7-177;page8-156;page7-53;page7-41;page7-36;F;page7-145;page8-192,page7-36,1,23,4,NA,NA,2,124,206,3650,66
1,page9-39;page3-33;page5-128;page3-139;page7-166;page3-201;page6-160;page1-34;page2-131;page8-166,page7-166,1,2,1,NA,NA,2,155,203,3651,93
1,page4-195;page1-30;page7-115;page6-155;page7-226;page4-11;page5-155;page8-217;page3-201;page7-145,page1-30,1,14,3,NA,NA,2,207,221,3652,115
1,page6-226;page5-96;page6-206;page7-53;page6-71;page7-73;page8-159;page5-128;page8-58;page1-150,page8-159,1,10,2,NA,NA,2,194,201,3653,112
1,page1-132;page5-101;page6-155;page4-98;page5-120;page5-188;page7-115;page7-191;page7-4;page8-159,page7-191,1,19,4,NA,NA,2,177,168,3654,101
1,page5-84;page3-201;page1-48;page9-23;page5-75;page6-162;page4-96;page6-52;page6-192;page5-80,page5-80,1,29,5,NA,NA,2,153,178,3655,91
1,page8-18;page7-115;page6-135;page1-128;page2-86;page8-38;page4-197;page7-44;page1-30;page5-71,page4-197,1,24,4,NA,NA,2,159,225,3656,95
1,page7-29;page7-225;page2-64;page4-155;page5-45;page5-154;page4-98;page7-226;page3-201;page7-15,page3-201,1,15,3,NA,NA,2,164,182,3657,99
1,page1-132;page5-101;page6-155;page4-98;page5-120;page5-188;page7-115;page7-191;page7-4;page8-159,page5-120,1,20,4,NA,NA,2,177,168,3658,101
1,page6-121;page7-41;page1-132;page7-117;page5-102;page3-66;page7-81;page8-58;page7-15;page4-190,page4-190,1,3,1,NA,NA,2,227,205,3659,114
1,page6-121;page7-41;page1-132;page7-117;page5-102;page3-66;page7-81;page8-58;page7-15;page4-190,page7-15,1,23,4,NA,NA,2,227,205,3660,114
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,page7-41,1,18,3,NA,NA,2,206,124,3661,66
1,page8-38;page6-192;page7-35;page7-36;page4-98;page3-70;page5-154;page7-79;page8-246;page4-108,page7-36,1,14,3,NA,NA,2,179,213,3662,107
1,page6-192;page4-96;page5-155;page5-121;page7-35;page5-40;page7-29;page7-125;page1-107;page8-206,page7-29,1,9,2,NA,NA,2,209,139,3663,80
1,page8-159;page1-133;page9-39;page2-165;page8-215;page1-117;page8-246;page4-180;page6-226;page9-34,page6-226,2,36,6,NA,NA,2,184,223,3664,110
1,page8-21;page4-197;page6-53;page4-96;page2-34;page5-101;page7-20;page5-190;page8-22;page6-226,page6-226,1,20,4,NA,NA,2,125,191,3665,67
1,page1-172;page6-166;page6-245;page4-155;page5-101;page3-201;page8-156;page6-21;page2-34;page2-136,page8-156,1,17,3,NA,NA,2,196,174,3666,105
1,page8-246;page7-125;page6-122;page7-226;page7-145;page8-21;page5-101;page6-160;page9-40;page8-183,page6-160,1,24,4,NA,NA,2,138,197,3667,79
1,page8-159;page1-133;page9-39;page2-165;page8-215;page1-117;page8-246;page4-180;page6-226;page9-34,page6-226,2,36,6,NA,NA,2,123,166,3668,65
1,page9-34;page7-115;page4-98;page7-177;page7-35;page6-245;page7-144;page2-131;page5-75;page6-204,page7-35,2,35,6,NA,NA,2,152,226,3669,90
1,page4-96;page1-149;page3-201;page6-167;page1-77;page1-133;page7-20;page4-5;page1-175;page7-4,page7-4,2,37,6,NA,NA,2,137,128,3670,70
1,page7-155;page7-144;page8-221;page8-22;page6-208;page1-107;page6-1;page5-121;page7-41;page7-15,page8-221,1,16,3,NA,NA,2,147,200,3671,87
1,page8-21;page4-197;page6-53;page4-96;page2-34;page5-101;page7-20;page5-190;page8-22;page6-226,page2-34,1,7,2,NA,NA,2,125,191,3672,67
1,page7-20;page3-139;page8-22;page5-102;page4-195;page7-217;page5-26;page7-40;page9-40;page5-232,page7-217,1,21,4,NA,NA,2,131,199,3673,73
1,page9-34;page7-115;page4-98;page7-177;page7-35;page6-245;page7-144;page2-131;page5-75;page6-204,page7-144,2,31,6,NA,NA,2,152,226,3674,90
1,page7-145;page4-11;page8-217;page7-226;page7-115;page1-30;page4-195;page5-155;page3-201;page6-155,page4-195,1,8,2,NA,NA,2,221,207,3675,115
1,page7-15;page7-29;page3-201;page2-64;page4-155;page7-226;page5-154;page4-98;page5-45;page7-225,page7-226,1,19,4,NA,NA,2,182,164,3676,99
1,page1-172;page6-166;page6-245;page4-155;page5-101;page3-201;page8-156;page6-21;page2-34;page2-136,page1-172,1,18,3,NA,NA,2,196,174,3677,105
1,page8-22;page7-20;page1-185;page6-121;page4-96;page1-95;page7-113;page6-107;page8-18;page7-191,page4-96,1,25,5,NA,NA,2,187,212,3678,111
1,page3-61;page7-116;page5-75;page9-32;page3-201;page2-100;page8-183;page5-26;page3-66;page3-163,page7-116,1,2,1,NA,NA,2,158,202,3679,94
1,page8-159;page8-58;page5-165;page7-127;page7-157;page9-40;page3-70;page4-232;page8-234;page5-45,page7-157,1,5,1,NA,NA,2,121,149,3680,63
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page1-150,1,27,5,NA,NA,2,201,194,3681,112
1,page3-61;page7-116;page5-75;page9-32;page3-201;page2-100;page8-183;page5-26;page3-66;page3-163,page5-75,1,7,2,NA,NA,2,158,202,3682,94
1,page2-86;page5-165;page3-70;page6-122;page5-102;page7-117;page2-140;page1-34;page2-136;page5-155,page2-136,1,16,3,NA,NA,2,176,219,3683,106
1,page7-177;page5-75;page6-204;page7-35;page7-144;page4-98;page2-131;page6-245;page9-34;page7-115,page6-204,2,32,6,NA,NA,2,217,133,3684,75
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,F,1,1,1,NA,NA,2,206,124,3685,66
1,page3-70;page8-21;page5-101;page2-165;page1-95;page8-156;page7-40;page6-171;page3-61;page7-29,page6-171,1,8,2,NA,NA,2,161,172,3686,97
1,page8-192;page5-80;page7-115;page2-140;page8-18;page7-44;page7-186;page5-153;page2-85;page2-114,page8-192,1,25,5,NA,NA,2,183,122,3687,64
1,page7-127;page5-66;page4-155;page7-117;page2-16;page6-219;page1-172;page7-202;page9-32;page8-38,page4-155,1,1,1,NA,NA,2,181,188,3688,109
1,page4-5;page2-100;page5-36;page5-120;page5-190;page1-97;page8-21;page7-15;page8-192;page6-226,page5-120,1,25,5,NA,NA,2,133,217,3689,75
1,page5-71;page4-190;page7-157;page5-63;page5-101;page4-197;page5-128;page6-167;page7-15;page8-18,page5-128,1,16,3,NA,NA,2,211,132,3690,74
1,page8-182;page5-139;page6-1;page7-127;page5-56;page3-201;page7-125;page5-84;page6-162;page8-206,page3-201,1,11,2,NA,NA,2,171,193,3691,103
1,page5-165;page5-101;page2-86;page6-166;page7-126;page8-169;page4-180;page6-167;page3-139;page1-117,page7-126,1,6,1,NA,NA,2,148,215,3692,88
1,page1-107;page7-144;page7-41;page6-1;page7-15;page8-221;page5-121;page6-208;page8-22;page7-155,page7-155,1,24,4,NA,NA,2,200,147,3693,87
1,page9-34;page5-36;page7-41;page5-75;page3-21;page2-20;page7-226;page8-176;page2-86;page7-144,page3-21,1,10,2,NA,NA,2,119,218,3694,61
1,page7-53;page6-53;page3-70;page2-20;page1-172;page7-125;page5-96;page8-159;page2-114;page4-180,page1-172,1,13,3,NA,NA,2,144,157,3695,84
1,page6-71;page6-135;page4-197;page2-131;page7-41;page6-186;page6-109;page4-98;page7-15;page6-208,page2-131,1,12,2,NA,NA,2,208,129,3696,71
1,page1-34;page1-77;page6-123;page1-149;page3-59;page5-128;page2-86;page2-165;page2-133;page2-34,page1-77,1,2,1,NA,NA,2,220,173,3697,104
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page8-159,1,17,3,NA,NA,2,201,194,3698,112
1,page8-192;page5-80;page7-115;page2-140;page8-18;page7-44;page7-186;page5-153;page2-85;page2-114,page7-44,1,21,4,NA,NA,2,183,122,3699,64
1,page7-127;page2-20;page7-157;page8-246;page8-58;page7-15;page6-167;page4-155;page5-190;page7-125,page7-127,1,30,5,NA,NA,2,154,169,3700,92
1,page7-177;page5-75;page6-204;page7-35;page7-144;page4-98;page2-131;page6-245;page9-34;page7-115,page9-34,2,34,6,NA,NA,2,145,222,3701,85
1,page7-53;page6-53;page3-70;page2-20;page1-172;page7-125;page5-96;page8-159;page2-114;page4-180,page1-172,1,1,1,NA,NA,2,144,157,3702,84
1,page4-5;page2-100;page5-36;page5-120;page5-190;page1-97;page8-21;page7-15;page8-192;page6-226,page7-15,1,15,3,NA,NA,2,133,217,3703,75
1,page5-85;page5-213;page6-1;page5-56;page1-34;page4-180;page2-114;page2-133;page7-79;page6-204,page5-213,1,20,4,NA,NA,2,210,151,3704,89
1,page6-160;page7-166;page3-139;page1-34;page3-201;page8-166;page2-131;page3-33;page9-39;page5-128,page9-39,1,10,2,NA,NA,2,203,155,3705,93
1,page9-39;page3-33;page5-128;page3-139;page7-166;page3-201;page6-160;page1-34;page2-131;page8-166,page3-33,1,3,1,NA,NA,2,155,203,3706,93
1,page6-206;page7-113;page7-166;page2-100;page3-33;page2-140;page6-160;page4-128;page1-149;page7-107,page2-140,2,40,6,NA,NA,2,156,136,3707,78
1,page7-115;page2-86;page5-71;page4-197;page7-44;page8-18;page1-30;page1-128;page6-135;page8-38,page8-38,1,4,1,NA,NA,2,225,159,3708,95
1,page1-107;page7-144;page7-41;page6-1;page7-15;page8-221;page5-121;page6-208;page8-22;page7-155,page7-41,1,21,4,NA,NA,2,200,147,3709,87
1,page7-115;page1-132;page6-155;page5-120;page5-188;page7-191;page7-4;page8-159;page5-101;page4-98,page7-191,1,29,5,NA,NA,2,168,177,3710,101
1,page4-96;page1-149;page3-201;page6-167;page1-77;page1-133;page7-20;page4-5;page1-175;page7-4,page1-175,2,31,6,NA,NA,2,206,124,3711,66
1,page6-121;page7-41;page1-132;page7-117;page5-102;page3-66;page7-81;page8-58;page7-15;page4-190,page7-117,1,12,2,NA,NA,2,227,205,3712,114
1,page5-165;page5-101;page2-86;page6-166;page7-126;page8-169;page4-180;page6-167;page3-139;page1-117,page8-169,1,30,5,NA,NA,2,148,215,3713,88
1,page3-59;page7-203;page7-217;page5-155;page5-85;page8-169;page7-157;page1-175;page6-107;page8-234,page3-59,2,33,6,NA,NA,2,143,135,3714,77
1,page6-166;page5-153;page4-197;page8-182;page2-86;page8-156;page8-22;page9-34;page2-20;page2-34,page2-34,1,6,1,NA,NA,2,167,162,3715,98
1,page6-121;page7-41;page1-132;page7-117;page5-102;page3-66;page7-81;page8-58;page7-15;page4-190,page1-132,1,21,4,NA,NA,2,227,205,3716,114
1,page1-172;page6-166;page6-245;page4-155;page5-101;page3-201;page8-156;page6-21;page2-34;page2-136,page3-201,1,15,3,NA,NA,2,196,174,3717,105
1,page1-175;page1-95;page5-56;page8-58;page3-21;page8-169;page6-204;page6-31;page2-165;page2-136,page6-31,1,12,2,NA,NA,2,165,236,3718,100
1,page5-45;page5-26;page5-96;page3-61;page4-190;page8-166;page8-234;page6-219;page7-4;page7-15,page6-219,1,4,1,NA,NA,2,222,145,3719,85
1,page4-128;page7-107;page7-113;page3-33;page2-100;page7-166;page6-206;page1-149;page6-160;page2-140,page1-149,2,31,6,NA,NA,2,121,149,3720,63
1,page6-71;page6-135;page4-197;page2-131;page7-41;page6-186;page6-109;page4-98;page7-15;page6-208,page6-71,1,5,1,NA,NA,2,208,129,3721,71
1,page7-115;page2-86;page5-71;page4-197;page7-44;page8-18;page1-30;page1-128;page6-135;page8-38,page2-86,1,17,3,NA,NA,2,225,159,3722,95
1,page2-165;page9-39;page1-117;page4-180;page8-246;page8-215;page1-133;page6-226;page8-159;page9-34,page8-246,2,31,6,NA,NA,2,211,132,3723,74
1,page2-165;page9-39;page1-117;page4-180;page8-246;page8-215;page1-133;page6-226;page8-159;page9-34,page1-117,2,39,6,NA,NA,2,166,123,3724,65
1,page6-21;page2-114;page5-128;page6-175;page7-4;page8-246;page4-244;page5-154;page4-98;page8-38,page4-98,1,2,1,NA,NA,2,198,170,3725,102
1,page6-21;page2-114;page5-128;page6-175;page7-4;page8-246;page4-244;page5-154;page4-98;page8-38,page6-175,1,12,2,NA,NA,2,198,170,3726,102
1,page8-182;page5-153;page4-197;page2-34;page6-166;page2-20;page8-22;page2-86;page9-34;page8-156,page8-22,1,15,3,NA,NA,2,162,167,3727,98
1,page3-201;page1-48;page5-75;page6-162;page4-96;page5-80;page9-23;page6-192;page6-52;page5-84,page1-48,1,12,2,NA,NA,2,178,153,3728,91
1,page7-116;page3-66;page5-75;page3-61;page3-163;page3-201;page5-26;page8-183;page9-32;page2-100,page9-32,1,27,5,NA,NA,2,202,158,3729,94
1,page6-192;page4-96;page5-155;page5-121;page7-35;page5-40;page7-29;page7-125;page1-107;page8-206,page4-96,1,8,2,NA,NA,2,209,139,3730,80
1,page6-166;page7-157;page6-31;page5-174;page3-70;page8-183;page5-153;page7-125;page5-84;page3-66,page7-157,2,31,6,NA,NA,2,170,198,3731,102
1,page7-155;page7-144;page8-221;page8-22;page6-208;page1-107;page6-1;page5-121;page7-41;page7-15,page6-208,1,18,3,NA,NA,2,147,200,3732,87
1,page1-132;page5-101;page6-155;page4-98;page5-120;page5-188;page7-115;page7-191;page7-4;page8-159,page4-98,1,7,2,NA,NA,2,177,168,3733,101
1,page5-102;page2-140;page7-117;page6-122;page5-155;page5-165;page2-136;page2-86;page1-34;page3-70,page1-34,1,19,4,NA,NA,2,219,176,3734,106
1,page7-15;page7-29;page3-201;page2-64;page4-155;page7-226;page5-154;page4-98;page5-45;page7-225,page4-155,1,28,5,NA,NA,2,182,164,3735,99
1,page6-166;page5-153;page4-197;page8-182;page2-86;page8-156;page8-22;page9-34;page2-20;page2-34,page2-20,1,21,4,NA,NA,2,167,162,3736,98
1,page6-122;page9-40;page7-226;page7-125;page8-246;page6-160;page7-145;page5-101;page8-183;page8-21,page6-160,1,30,5,NA,NA,2,197,138,3737,79
1,page5-233;page2-34;page9-39;page6-21;page3-201;page6-135;page6-124;page2-64;page5-165;page6-1,page6-124,1,13,3,NA,NA,2,134,189,3738,76
1,page8-192;page5-80;page7-115;page2-140;page8-18;page7-44;page7-186;page5-153;page2-85;page2-114,page2-140,1,24,4,NA,NA,2,183,122,3739,64
1,page8-246;page7-125;page6-122;page7-226;page7-145;page8-21;page5-101;page6-160;page9-40;page8-183,page7-226,1,3,1,NA,NA,2,138,197,3740,79
1,page3-70;page8-21;page5-101;page2-165;page1-95;page8-156;page7-40;page6-171;page3-61;page7-29,page8-156,1,12,2,NA,NA,2,161,172,3741,97
1,page7-20;page3-139;page8-22;page5-102;page4-195;page7-217;page5-26;page7-40;page9-40;page5-232,page7-20,1,19,4,NA,NA,2,131,199,3742,73
1,page5-101;page6-166;page8-156;page1-172;page6-21;page3-201;page2-34;page2-136;page4-155;page6-245,page1-172,1,20,4,NA,NA,2,174,196,3743,105
1,page6-219;page9-32;page1-172;page7-202;page4-155;page5-66;page7-127;page8-38;page2-16;page7-117,page5-66,1,3,1,NA,NA,2,188,181,3744,109
1,page8-38;page6-192;page7-35;page7-36;page4-98;page3-70;page5-154;page7-79;page8-246;page4-108,page7-35,1,26,5,NA,NA,2,179,213,3745,107
1,page1-172;page6-166;page6-245;page4-155;page5-101;page3-201;page8-156;page6-21;page2-34;page2-136,page3-201,1,28,5,NA,NA,2,196,174,3746,105
1,page4-232;page5-45;page7-115;page5-155;page2-131;page7-155;page7-157;page8-217;page5-233;page1-34,page5-155,1,9,2,NA,NA,2,123,166,3747,65
1,page8-159;page1-133;page9-39;page2-165;page8-215;page1-117;page8-246;page4-180;page6-226;page9-34,page9-34,2,32,6,NA,NA,2,123,166,3748,65
1,page6-21;page1-128;page3-207;page7-125;page4-155;page9-40;page8-22;page6-204;page8-192;page6-31,page1-128,1,2,1,NA,NA,2,126,195,3749,68
1,page5-165;page8-159;page5-45;page4-232;page9-40;page7-127;page7-157;page8-234;page3-70;page8-58,page8-234,1,12,2,NA,NA,2,149,121,3750,63
1,page9-34;page7-115;page4-98;page7-177;page7-35;page6-245;page7-144;page2-131;page5-75;page6-204,page7-177,2,39,6,NA,NA,2,172,161,3751,97
1,page7-166;page6-107;page4-98;page6-175;page7-127;page8-192;page7-20;page5-190;page2-20;page6-109,page7-166,1,17,3,NA,NA,2,223,184,3752,110
1,page9-32;page7-10;page8-159;page8-215;page6-107;page1-150;page8-156;page8-246;page1-172;page2-16,page8-246,1,27,5,NA,NA,2,141,175,3753,82
1,page7-29;page5-121;page1-107;page7-125;page5-155;page4-96;page7-35;page6-192;page8-206;page5-40,page5-155,1,27,5,NA,NA,2,139,209,3754,80
1,page6-185;page6-228;page8-234;page1-132;page7-203;page6-52;page5-85;page7-113;page5-63;page6-21,page6-21,1,11,2,NA,NA,2,160,190,3755,96
1,page6-162;page7-226;page7-177;page8-156;page7-53;page7-41;page7-36;F;page7-145;page8-192,page7-53,1,3,1,NA,NA,2,124,206,3756,66
1,page8-159;page1-133;page9-39;page2-165;page8-215;page1-117;page8-246;page4-180;page6-226;page9-34,page8-159,2,40,6,NA,NA,2,187,212,3757,111
1,page5-165;page8-159;page5-45;page4-232;page9-40;page7-127;page7-157;page8-234;page3-70;page8-58,page8-58,1,30,5,NA,NA,2,149,121,3758,63
1,page6-71;page7-41;page4-197;page4-98;page6-109;page6-208;page6-135;page7-15;page2-131;page6-186,page6-135,1,17,3,NA,NA,2,129,208,3759,71
1,page2-165;page9-39;page1-117;page4-180;page8-246;page8-215;page1-133;page6-226;page8-159;page9-34,page1-133,2,35,6,NA,NA,2,212,187,3760,111
1,page3-59;page1-77;page2-165;page1-34;page2-86;page2-133;page6-123;page5-128;page2-34;page1-149,page2-34,1,19,4,NA,NA,2,173,220,3761,104
1,page5-153;page8-169;page3-12;page6-71;page7-15;page6-160;page7-20;page9-39;page5-84;page5-66,page7-20,1,24,4,NA,NA,1,NA,231,3762,58
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page8-169,1,4,1,NA,NA,1,NA,89,3763,58
1,page5-121;page3-33;page6-52;page7-44;page5-63;page2-34;page6-155;page7-115;page6-175;page7-113,page2-34,1,29,5,NA,NA,1,NA,44,3764,36
1,page6-122;page9-40;page7-226;page7-125;page8-246;page6-160;page7-145;page5-101;page8-183;page8-21,page9-40,1,17,3,NA,NA,1,NA,113,3765,55
1,page5-102;page2-133;page4-241;page6-171;page7-216;page2-86;page6-219;page4-180;page1-95;page8-21,page2-133,1,23,4,NA,NA,1,NA,64,3766,49
