age,gender,native_language,race,education,player_id
29,male,English,NA,bachelors,368
44,male,English,NA,high-school,369
27,female,English,NA,bachelors,370
43,female,English,NA,high-school,371
30,male,English,NA,bachelors,372
28,male,English,NA,high-school,373
35,female,English,NA,bachelors,374
57,male,English,NA,high-school,375
53,male,English,NA,bachelors,376
32,female,English,NA,NA,377
28,female,English,NA,bachelors,378
65,female,English,NA,advanced-degree,379
24,male,English,NA,high-school,380
21,female,English,NA,bachelors,381
43,female,English,NA,bachelors,382
25,male,English,NA,bachelors,383
36,male,English,NA,bachelors,384
37,male,English,NA,NA,385
31,female,English,NA,advanced-degree,386
52,male,English,NA,NA,387
46,female,English,NA,NA,388
39,male,English,NA,NA,389
31,female,English,NA,bachelors,390
44,male,English,NA,high-school,391
42,male,English,NA,advanced-degree,392
35,female,English,NA,high-school,393
NA,NA,English,NA,NA,394
25,female,English,NA,advanced-degree,395
50,male,English,NA,advanced-degree,396
NA,NA,English,NA,NA,397
19,male,English,NA,high-school,398
50,female,English,NA,bachelors,399
37,male,English,NA,bachelors,400
30,male,English,NA,bachelors,401
24,female,English,NA,NA,402
66,female,English,NA,bachelors,403
46,male,English,NA,advanced-degree,404
30,female,English,NA,bachelors,405
39,female,English,NA,bachelors,406
20,male,English,NA,high-school,407
33,male,English,NA,NA,408
42,female,English,NA,high-school,409
41,female,English,NA,advanced-degree,410
26,female,English,NA,NA,411
44,male,English,NA,high-school,412
29,male,English,NA,bachelors,413
51,female,English,NA,advanced-degree,414
36,female,English,NA,bachelors,415
37,female,English,NA,high-school,416
44,male,English,NA,high-school,417
38,male,English,NA,advanced-degree,418
42,female,English,NA,advanced-degree,419
61,female,English,NA,high-school,420
58,female,English,NA,bachelors,421
19,male,English,NA,bachelors,422
25,male,English,NA,bachelors,423
48,female,English,NA,high-school,424
21,female,English,NA,high-school,425
53,female,English,NA,advanced-degree,426
36,male,English,NA,bachelors,427
28,female,English,NA,high-school,428
20,male,English,NA,high-school,429
29,male,English,NA,bachelors,430
37,male,English,NA,bachelors,431
31,female,English,NA,bachelors,432
24,female,English,NA,high-school,433
66,female,English,NA,advanced-degree,434
31,female,English,NA,high-school,435
58,female,English,NA,advanced-degree,436
36,male,English,NA,bachelors,437
49,male,English,NA,bachelors,438
33,male,English,NA,bachelors,439
20,male,English,NA,high-school,440
28,female,English,NA,bachelors,441
36,female,English,NA,high-school,442
32,male,English,NA,high-school,443
36,female,English,NA,bachelors,444
63,male,English,NA,high-school,445
47,female,English,NA,high-school,446
74,female,English,NA,bachelors,447
29,female,English,NA,high-school,448
32,male,English,NA,bachelors,449
42,male,English,NA,high-school,450
51,male,English,NA,bachelors,451
24,female,English,NA,bachelors,452
49,female,English,NA,advanced-degree,453
31,female,English,NA,advanced-degree,454
32,male,English,NA,bachelors,455
35,female,English,NA,advanced-degree,456
23,nonbinary,English,NA,high-school,457
25,female,English,NA,high-school,458
23,male,English,NA,bachelors,459
19,male,English,NA,high-school,460
50,male,English,NA,advanced-degree,461
NA,NA,English,NA,NA,462
35,male,English,NA,advanced-degree,463
21,male,English,NA,bachelors,464
NA,NA,English,NA,NA,465
NA,NA,English,NA,NA,466
29,male,English,NA,NA,467
NA,female,English,NA,advanced-degree,468
59,female,English,NA,high-school,469
20,male,English,NA,high-school,470
25,female,English,NA,advanced-degree,471
32,female,English,NA,high-school,472
38,female,English,NA,high-school,473
64,female,English,NA,advanced-degree,474
35,male,English,NA,high-school,475
22,female,English,NA,bachelors,476
21,male,English,NA,high-school,477
26,male,English,NA,advanced-degree,478
18,male,English,NA,high-school,479
29,male,English,NA,advanced-degree,480
29,female,English,NA,advanced-degree,481
NA,NA,English,NA,NA,482
30,female,English,NA,bachelors,483
35,male,English,NA,bachelors,484
41,male,English,NA,advanced-degree,485
21,male,English,NA,bachelors,486
21,female,English,NA,high-school,487
20,female,English,NA,high-school,488
42,male,English,NA,bachelors,489
NA,NA,English,NA,NA,490
NA,NA,English,NA,NA,491
54,male,English,NA,high-school,492
32,male,English,NA,bachelors,493
NA,NA,English,NA,NA,494
33,female,English,NA,bachelors,495
41,female,English,NA,advanced-degree,496
23,nonbinary,English,NA,bachelors,497
18,female,English,NA,high-school,498
28,female,English,NA,advanced-degree,499
22,male,English,NA,bachelors,500
25,female,English,NA,NA,501
27,male,English,NA,bachelors,502
24,female,English,NA,bachelors,503
28,female,English,NA,bachelors,504
38,female,English,NA,NA,505
30,male,English,NA,advanced-degree,506
33,female,English,NA,bachelors,507
20,female,English,NA,high-school,508
32,female,English,NA,high-school,509
NA,NA,English,NA,NA,510
28,male,English,NA,advanced-degree,511
23,female,English,NA,bachelors,512
40,female,English,NA,bachelors,513
42,male,English,NA,bachelors,514
24,male,English,NA,bachelors,515
23,female,English,NA,bachelors,516
32,female,English,NA,NA,517
21,male,English,NA,high-school,518
25,male,English,NA,bachelors,519
25,female,English,NA,bachelors,520
41,male,English,NA,NA,521
55,male,English,NA,bachelors,522
23,male,English,NA,bachelors,523
36,female,English,NA,NA,524
30,female,English,NA,advanced-degree,525
35,male,English,NA,advanced-degree,526
20,male,English,NA,advanced-degree,527
50,female,English,NA,bachelors,528
21,male,English,NA,bachelors,529
23,female,English,NA,bachelors,530
66,female,English,NA,bachelors,531
25,male,English,NA,bachelors,532
67,male,English,NA,advanced-degree,533
39,male,English,NA,bachelors,534
22,male,English,NA,bachelors,535
25,male,English,NA,bachelors,536
27,male,English,NA,NA,537
43,female,English,NA,advanced-degree,538
26,female,English,NA,NA,539
20,male,English,NA,bachelors,540
28,male,English,NA,high-school,541
22,female,English,NA,bachelors,542
25,female,English,NA,bachelors,543
34,male,English,NA,bachelors,544
32,male,English,NA,high-school,545
41,male,English,NA,high-school,546
35,male,English,NA,advanced-degree,547
37,male,English,NA,bachelors,548
26,male,English,NA,bachelors,549
54,male,English,NA,high-school,550
18,female,English,NA,high-school,551
35,male,English,NA,advanced-degree,552
47,male,English,NA,high-school,553
23,male,English,NA,bachelors,554
30,male,English,NA,advanced-degree,555
33,male,English,NA,bachelors,556
49,female,English,NA,bachelors,557
36,male,English,NA,bachelors,558
31,male,English,NA,bachelors,559
38,NA,English,NA,high-school,560
27,male,English,NA,advanced-degree,561
NA,NA,English,NA,NA,562
64,female,English,NA,advanced-degree,563
44,female,English,NA,bachelors,564
23,nonbinary,English,NA,high-school,565
34,male,English,NA,advanced-degree,566
29,female,English,NA,NA,567
65,male,English,NA,high-school,568
61,female,English,NA,bachelors,569
19,female,English,NA,high-school,570
23,female,English,NA,bachelors,571
23,male,English,NA,high-school,572
28,male,English,NA,bachelors,573
33,male,English,NA,high-school,574
23,male,English,NA,advanced-degree,575
25,male,English,NA,bachelors,576
27,female,English,NA,advanced-degree,577
42,male,English,NA,high-school,578
30,female,English,NA,bachelors,579
38,female,English,NA,advanced-degree,580
28,male,English,NA,bachelors,581
37,male,English,NA,advanced-degree,582
42,female,English,NA,high-school,583
37,male,English,NA,bachelors,584
37,male,English,NA,high-school,585
33,female,English,NA,advanced-degree,586
20,female,English,NA,bachelors,587
34,female,English,NA,bachelors,588
20,female,English,NA,bachelors,589
22,female,English,NA,bachelors,590
53,female,English,NA,bachelors,591
35,female,English,NA,bachelors,592
49,female,English,NA,bachelors,593
37,male,English,NA,advanced-degree,594
38,male,English,NA,advanced-degree,595
32,male,English,NA,NA,596
35,male,English,NA,bachelors,597
39,male,English,NA,advanced-degree,598
31,male,English,NA,bachelors,599
28,male,English,NA,bachelors,600
29,female,English,NA,advanced-degree,601
24,female,English,NA,advanced-degree,602
NA,NA,English,NA,NA,603
61,male,English,NA,advanced-degree,604
25,male,English,NA,bachelors,605
27,female,English,NA,advanced-degree,606
43,female,English,NA,advanced-degree,607
23,male,English,NA,bachelors,608
37,female,English,NA,advanced-degree,609
24,female,English,NA,bachelors,610
34,female,English,NA,bachelors,611
35,male,English,NA,bachelors,612
32,male,English,NA,advanced-degree,613
64,female,English,NA,advanced-degree,614
26,female,English,NA,advanced-degree,615
21,female,English,NA,bachelors,616
28,male,English,NA,advanced-degree,617
45,female,English,NA,advanced-degree,618
44,male,English,NA,bachelors,619
26,male,English,NA,NA,620
29,female,English,NA,NA,621
30,male,English,NA,bachelors,622
50,female,English,NA,advanced-degree,623
68,female,English,NA,bachelors,624
33,male,English,NA,NA,625
30,male,English,NA,advanced-degree,626
40,female,English,NA,bachelors,627
28,female,English,NA,bachelors,628
26,male,English,NA,high-school,629
61,male,English,NA,bachelors,630
24,female,English,NA,NA,631
25,male,English,NA,advanced-degree,632
36,male,English,NA,advanced-degree,633
28,male,English,NA,advanced-degree,634
41,female,English,NA,high-school,635
64,male,English,NA,high-school,636
23,male,English,NA,high-school,637
29,female,English,NA,bachelors,638
68,female,English,NA,advanced-degree,639
25,female,English,NA,high-school,640
66,male,English,NA,advanced-degree,641
24,male,English,NA,bachelors,642
41,male,English,NA,advanced-degree,643
47,female,English,NA,high-school,644
34,male,English,NA,high-school,645
37,male,English,NA,NA,646
26,male,English,NA,advanced-degree,647
30,female,English,NA,bachelors,648
52,female,English,NA,bachelors,649
NA,NA,English,NA,NA,650
20,female,English,NA,bachelors,651
NA,NA,English,NA,NA,652
NA,NA,English,NA,NA,653
29,female,English,NA,bachelors,654
43,female,English,NA,NA,655
33,male,English,NA,high-school,656
19,male,English,NA,high-school,657
52,female,English,NA,bachelors,658
32,female,English,NA,bachelors,659
44,male,English,NA,bachelors,660
30,male,English,NA,high-school,661
33,male,English,NA,bachelors,662
26,male,English,NA,bachelors,663
26,male,English,NA,advanced-degree,664
27,female,English,NA,advanced-degree,665
61,female,English,NA,high-school,666
20,male,English,NA,high-school,667
32,male,English,NA,bachelors,668
34,female,English,NA,advanced-degree,669
36,male,English,NA,bachelors,670
NA,NA,English,NA,NA,671
NA,NA,English,NA,NA,672
59,female,English,NA,high-school,673
23,male,English,NA,bachelors,674
NA,NA,English,NA,NA,675
24,male,English,NA,bachelors,676
45,female,English,NA,advanced-degree,677
NA,NA,English,NA,NA,678
21,female,English,NA,high-school,679
26,male,English,NA,high-school,680
35,male,English,NA,bachelors,681
42,female,English,NA,advanced-degree,682
32,female,English,NA,high-school,683
24,female,English,NA,NA,684
36,male,English,NA,bachelors,685
39,female,English,NA,high-school,686
23,male,English,NA,bachelors,687
23,female,English,NA,bachelors,688
46,male,English,NA,advanced-degree,689
28,female,English,NA,NA,690
18,male,English,NA,high-school,691
30,female,English,NA,advanced-degree,692
23,male,English,NA,advanced-degree,693
46,female,English,NA,NA,694
24,male,English,NA,high-school,695
25,female,English,NA,bachelors,696
33,male,English,NA,advanced-degree,697
35,male,English,NA,high-school,698
25,female,English,NA,high-school,699
23,female,English,NA,advanced-degree,700
21,female,English,NA,bachelors,701
33,male,English,NA,advanced-degree,702
41,male,English,NA,bachelors,703
33,male,English,NA,advanced-degree,704
24,male,English,NA,bachelors,705
32,female,English,NA,advanced-degree,706
24,male,English,NA,advanced-degree,707
24,male,English,NA,bachelors,708
41,female,English,NA,bachelors,709
37,female,English,NA,high-school,710
18,female,English,NA,high-school,711
26,male,English,NA,bachelors,712
27,male,English,NA,bachelors,713
20,male,English,NA,bachelors,714
32,female,English,NA,bachelors,715
36,female,English,NA,advanced-degree,716
28,female,English,NA,advanced-degree,717
22,female,English,NA,bachelors,718
23,male,English,NA,NA,719
34,female,English,NA,bachelors,720
29,male,English,NA,bachelors,721
23,male,English,NA,bachelors,722
23,male,English,NA,advanced-degree,723
NA,NA,English,NA,NA,724
NA,NA,English,NA,NA,725
57,male,English,NA,high-school,726
39,female,English,NA,high-school,727
59,female,English,NA,NA,728
43,male,English,NA,high-school,729
28,male,English,NA,NA,730
26,female,English,NA,bachelors,731
48,female,English,NA,advanced-degree,732
28,male,English,NA,advanced-degree,733
20,male,English,NA,high-school,734
43,male,English,NA,advanced-degree,735
62,male,English,NA,advanced-degree,736
33,female,English,NA,advanced-degree,737
42,male,English,NA,advanced-degree,738
37,female,English,NA,advanced-degree,739
49,male,English,NA,NA,740
36,male,English,NA,bachelors,741
64,male,English,NA,NA,742
72,male,English,NA,advanced-degree,743
56,female,English,NA,high-school,744
27,male,English,NA,advanced-degree,745
52,male,English,NA,bachelors,746
36,male,English,NA,NA,747
36,male,English,NA,bachelors,748
35,nonbinary,English,NA,bachelors,749
21,female,English,NA,advanced-degree,750
25,male,English,NA,bachelors,751
41,male,English,NA,high-school,752
18,male,English,NA,high-school,753
60,male,English,NA,bachelors,754
34,female,English,NA,advanced-degree,755
43,male,English,NA,NA,756
41,female,English,NA,advanced-degree,757
41,male,English,NA,bachelors,758
27,female,English,NA,bachelors,759
52,male,English,NA,bachelors,760
42,female,English,NA,NA,761
24,male,English,NA,NA,762
62,female,English,NA,bachelors,763
61,male,English,NA,NA,764
49,female,English,NA,bachelors,765
40,male,English,NA,advanced-degree,766
59,male,English,NA,high-school,767
41,female,English,NA,bachelors,768
31,female,English,NA,bachelors,769
43,male,English,NA,bachelors,770
57,male,English,NA,bachelors,771
27,male,English,NA,high-school,772
57,female,English,NA,high-school,773
30,male,English,NA,bachelors,774
NA,NA,English,NA,NA,775
27,female,English,NA,advanced-degree,776
39,male,English,NA,bachelors,777
40,male,English,NA,bachelors,778
52,male,English,NA,bachelors,779
37,female,English,NA,bachelors,780
79,female,English,NA,bachelors,781
50,male,English,NA,high-school,782
56,female,English,NA,high-school,783
22,female,English,NA,bachelors,784
65,female,English,NA,advanced-degree,785
31,female,English,NA,high-school,786
32,female,English,NA,NA,787
39,male,English,NA,high-school,788
41,female,English,NA,high-school,789
50,male,English,NA,advanced-degree,790
24,male,English,NA,bachelors,791
24,female,English,NA,bachelors,792
21,female,English,NA,high-school,793
23,female,English,NA,bachelors,794
26,female,English,NA,bachelors,795
30,female,English,NA,high-school,796
32,male,English,NA,bachelors,797
37,female,English,NA,high-school,798
70,male,English,NA,advanced-degree,799
65,female,English,NA,high-school,800
28,male,English,NA,advanced-degree,801
41,female,English,NA,advanced-degree,802
30,male,English,NA,advanced-degree,803
23,female,English,NA,advanced-degree,804
25,male,English,NA,bachelors,805
51,male,English,NA,advanced-degree,806
25,male,English,NA,high-school,807
44,male,English,NA,NA,808
24,female,English,NA,bachelors,809
52,female,English,NA,high-school,810
28,female,English,NA,bachelors,811
42,female,English,NA,NA,812
21,male,English,NA,bachelors,813
49,female,English,NA,bachelors,814
46,male,English,NA,high-school,815
21,male,English,NA,bachelors,816
30,female,English,NA,NA,817
27,male,English,NA,advanced-degree,818
45,female,English,NA,high-school,819
25,male,English,NA,advanced-degree,820
18,female,English,NA,high-school,821
20,female,English,NA,bachelors,822
27,male,English,NA,advanced-degree,823
23,male,English,NA,bachelors,824
NA,NA,English,NA,NA,825
30,male,English,NA,bachelors,826
30,male,English,NA,bachelors,827
31,male,English,NA,high-school,828
38,male,English,NA,high-school,829
27,female,English,NA,advanced-degree,830
30,male,English,NA,advanced-degree,831
26,female,English,NA,advanced-degree,832
42,female,English,NA,high-school,833
42,male,English,NA,bachelors,834
32,female,English,NA,bachelors,835
46,male,English,NA,high-school,836
20,male,English,NA,bachelors,837
40,female,English,NA,advanced-degree,838
33,male,English,NA,bachelors,839
38,male,English,NA,bachelors,840
50,male,English,NA,bachelors,841
30,female,English,NA,advanced-degree,842
25,male,English,NA,bachelors,843
55,male,English,NA,bachelors,844
27,female,English,NA,high-school,845
42,male,English,NA,bachelors,846
24,female,English,NA,bachelors,847
23,male,English,NA,bachelors,848
54,female,English,NA,bachelors,849
32,nonbinary,English,NA,NA,850
27,female,English,NA,bachelors,851
24,female,English,NA,advanced-degree,852
23,female,English,NA,advanced-degree,853
59,female,English,NA,advanced-degree,854
52,female,English,NA,bachelors,855
20,male,English,NA,high-school,856
22,male,English,NA,NA,857
19,male,English,NA,high-school,858
38,male,English,NA,high-school,859
35,male,English,NA,bachelors,860
51,male,English,NA,advanced-degree,861
22,male,English,NA,bachelors,862
18,female,English,NA,high-school,863
23,male,English,NA,high-school,864
24,male,English,NA,high-school,865
