gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJSVN957V3267K61Q3A1FATB,2,01JJSVN94Z9W2S2F3XJPM04HYX,4,noncomp,ended,"[[345,171],[284,176],[321,26],[382,129],[324,102],[297,39],[56,189],[320,21],[179,20],[426,61],[177,258],[268,446],[314,341],[15,329],[365,6],[114,219]]",270
01JJSTDAN506C3XXMY94T5Z6YE,2,01JJSTDAMZCXY5B7V4KSX43ST2,4,noncomp,ended,"[[232,412],[42,192],[227,326],[208,225],[334,254],[13,373],[406,84],[194,19],[253,52],[349,235],[167,139],[291,82],[87,203],[121,368],[160,306],[266,91]]",270
01JJSTDRZ1MHPP0ZSFA4YSHEF9,2,01JJSTDRYSAZPBRKNXP0EZJFGP,4,noncomp,ended,"[[452,447],[361,65],[69,1],[397,436],[245,98],[341,78],[144,91],[190,448],[336,311],[319,356],[102,195],[395,149],[18,20],[276,194],[360,401],[107,390]]",180
01JJSVN9J9KFHRB7D4AVR8JRWM,2,01JJSVN9J0MB4M7AV8DZ1FS0B4,4,noncomp,ended,"[[257,132],[37,379],[185,381],[268,292],[290,182],[388,246],[156,237],[127,124],[5,249],[431,436],[439,89],[313,82],[214,426],[252,318],[205,339],[390,419]]",90
01JJSW2EVXTYH3PB5HCMAKCA5G,2,01JJSW2EV8QH4278E83DM4E9PY,4,noncomp,ended,"[[129,405],[382,215],[36,224],[193,108],[123,214],[126,42],[3,467],[301,430],[122,228],[201,15],[178,275],[120,49],[327,132],[262,252],[464,375],[284,246]]",90
01JJSTD7NTADRA4RZNQP0K7Z1B,2,01JJSTD7NMJ89HDM2MD53WKCZT,4,noncomp,ended,"[[247,452],[140,457],[52,437],[435,132],[172,311],[393,240],[251,6],[230,38],[434,459],[72,387],[305,360],[203,170],[400,268],[336,108],[440,301],[63,61]]",0
01JJSTDBQF3B5ZZF5SM9VNN98H,2,01JJSTDBQ9Q5WM6CHXSMDE3E51,4,noncomp,ended,"[[376,79],[424,88],[314,168],[315,126],[283,253],[345,437],[127,112],[5,254],[62,328],[457,361],[406,208],[337,185],[334,365],[19,200],[260,77],[191,447]]",270
01JJSTDD3MNC34DRK6BVCCG3JM,2,01JJSTDD3FXPG16MNWS76MSZ1J,4,noncomp,ended,"[[144,126],[427,343],[437,29],[463,25],[22,209],[205,410],[66,421],[355,162],[45,61],[408,373],[202,232],[309,258],[79,165],[302,420],[461,169],[194,354]]",90
01JJSVN760B17V9MSDTF0H1NCS,2,01JJSVN75JS060RKH0NFRCB081,4,noncomp,ended,"[[252,395],[180,198],[420,98],[463,85],[234,327],[328,268],[232,455],[314,207],[402,15],[21,260],[417,80],[211,126],[450,365],[222,91],[17,59],[322,409]]",270
01JJSW2J9Y92R2TRW9PA4QV38Q,NA,01JJSW2J96TBGCCZSQ1PVSJYYK,NA,NA,NA,NA,NA
01JJSW2SAFJDC5Q9BDRMH1A97T,NA,01JJSW2S9M17YHSAARSEGFVY0P,NA,NA,NA,NA,NA
01JJSTD4PRYD2V2Z0GCAHV3NH1,2,01JJSTD4PCF9MJQ6HQEBYY86WN,4,noncomp,ended,"[[363,68],[261,25],[397,441],[54,406],[204,415],[15,194],[459,13],[167,384],[87,439],[315,137],[405,184],[417,266],[211,30],[278,398],[12,420],[355,365]]",90
01JJSTDDCPWE5EYYZCADWKKJ5N,2,01JJSTDDCJBRWMPF2CXGQX0BP8,4,noncomp,ended,"[[368,375],[390,135],[269,228],[52,252],[431,69],[96,217],[145,136],[181,282],[107,105],[171,10],[354,430],[142,98],[352,388],[387,316],[147,426],[356,376]]",90
01JJSVN8KJ9XK7AYVE7CBAH4NS,2,01JJSVN8KAV792RGSMHF8WW5BS,4,noncomp,ended,"[[188,334],[253,161],[411,55],[227,201],[54,267],[230,193],[463,9],[393,276],[454,398],[138,60],[283,81],[38,252],[171,210],[390,134],[243,35],[130,167]]",0
01JJSW2GN5JRTWHF35QZMCFM5E,2,01JJSW2GM2BWEG4GBXD400W95B,4,noncomp,ended,"[[232,412],[42,192],[227,326],[208,225],[334,254],[13,373],[406,84],[194,19],[253,52],[349,235],[167,139],[291,82],[87,203],[121,368],[160,306],[266,91]]",90
01JJSTDB03JYKX1DZK758PSRD9,2,01JJSTDAZYJQYRP9JSM2Q3SBZQ,4,noncomp,ended,"[[83,261],[257,453],[71,134],[47,417],[370,333],[240,388],[167,146],[379,340],[95,337],[360,199],[66,170],[467,451],[266,218],[254,334],[69,315],[237,100]]",90
