paper_id,experiment_id,game_id,player_id,trial_num,rep_num,role,target_id,message_num,message,choice_id,time_to_choice,option_set,group_size,structure
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2matcher,1,1,matcher,C,2,like they are praying or making a snow angel?,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,1,1,describer,C,3,like a snow angel,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,2,1,describer,E,1,"only box that does not have a square directly on top, it is 2 triangles than the square, large square on bottom",E,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,3,1,describer,H,1,"square on top, bottom looks like a large blob, right side pointing right, sorry hard",H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,3,1,describer,H,2,bottom part has 8 sides,H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,3,1,describer,H,3,only 2 parts,H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2matcher,3,1,matcher,H,4,"does it have a straight line across the top, under the square?",H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,3,1,describer,H,5,no,H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,4,1,describer,K,1,"square on top shaped like diamond, bottom whole piece with a cutout on the left like a square fits in, right side looks like a mouth opened or a 1/2 diamond shape could fit in it",K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2matcher,4,1,matcher,K,2,does it look like it is pointing to the left?,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,4,1,describer,K,3,no,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,4,1,describer,K,4,top part looks like 2 squares attached,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,5,1,describer,B,1,square with a triangle on the right side attached. also looks like there is a triangle on the bottom left hand corner,B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,6,1,describer,A,1,looks like a person kicking there foot with a square that is on it's back,A,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,7,1,describer,D,1,"looks like a person standing and holding something, square diamond shaped head, and the shape looks like a square with a plate on top",D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,8,1,describer,I,1,"looks like a person doing a yoga pose, both hands out, 1 foot on the ground and other kicked out",I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,9,1,describer,F,1,"looks like a person sitting down with knees bent, and square head leaving forward",F,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,10,1,describer,J,1,"diamond shaped head, the rest of the box is straight lined on 3 sides, the right side has a jagged line, cut in on 2 places",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,10,1,describer,J,2,"straight line, top, bottom left side",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,11,1,describer,G,1,"square box top, left hand corner, 2 triangles on right",G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,11,1,describer,G,2,bottom part is long,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,12,1,describer,L,1,person looks like they are praying with their hands out and knees bent,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,13,2,describer,H,1,"ok we did this one, it has a square head diamond shape, the body looks almost like an emerald cut ring. it has 8 sides large bottom piece",H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,13,2,describer,H,2,only 2 parts,H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,14,2,describer,A,1,"person kicking their leg out, looks like a big nose , with a square right on his back neck area",A,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,15,2,describer,E,1,"large triangle on the bottom, looks like 2 put together, than a diamond shaped square, than 2 triangles on top",E,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,16,2,describer,G,1,"on the tops is a square on left, on right side is 2 triangles, bottom part is large piece which seams to be a square",G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,16,2,describer,G,2,large piece that has a triangle connected to bottom right,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,16,2,describer,G,3,questions?,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,17,2,describer,J,1,"diamond shape on top, bottom,top and left side straight lines, right side looks like it is jagged",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,18,2,describer,B,1,bottom left triangle connected to a large piece. top looks like 2 triangles and a diamond square all connected,B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,18,2,describer,B,2,i've only got 37 min left to finish,B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,19,2,describer,F,1,person sitting down with knees bent and a diamond shaped head,F,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,20,2,describer,L,1,"person praying, with knees bent and diamond shaped head",L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2matcher,20,2,matcher,L,2,knees bent or kneeling?,L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,20,2,describer,L,3,"facing right, bent i would say",L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,21,2,describer,I,1,correct,I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,21,2,describer,I,2,yoga pose one with outstretched leg,I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,22,2,describer,K,1,the kneeling praying one,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,23,2,describer,D,1,"person who looks like they are serving something with a square and a plate on top of it, diamond shape head",D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,23,2,describer,D,2,standing up,D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,24,2,describer,C,1,snow angel,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,25,3,describer,F,1,"person sitting down knees, bent with head tilting forward",F,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,26,3,describer,I,1,yoga pose,I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,27,3,describer,K,1,praying one where they are kneeling down,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,27,3,describer,K,2,no bent knee,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,28,3,describer,C,1,snow angel,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,29,3,describer,G,1,the one with the big square box on the bottom with a triangle hanging off the right side,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,29,3,describer,G,2,on top is a triangle and a square,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,30,3,describer,H,1,"the emerald cut large piece with the diamond shape on top, looks like it curves to the right",H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,31,3,describer,D,1,"the guy who looks like he is holding the serving platter, standing up, with a diamond shaped head",D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,32,3,describer,L,1,guy praying with knees bent,L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,33,3,describer,B,1,"tough on, on the right side, square and triangle touching, on the right it looks like another triangle touching so all 3 together, on bottom left small triangle and than a large blob on right",B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,34,3,describer,A,1,"guy with the square on his back, kicking leg",A,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,35,3,describer,J,1,"3 sides straight lines, bottom,top left, diamond on top",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,36,3,describer,E,1,"2 triangle on top, than a square diamond shape, looks like they are sitting on a mountain",E,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,37,4,describer,A,1,"man with square on back, kicking leg",A,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,38,4,describer,G,1,"the large square on bottom with triangle hanging off right, top right side triangle and square on left",G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,39,4,describer,C,1,snow angel,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,40,4,describer,H,1,"emerald cut, with diamond shape on top",H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,41,4,describer,I,1,"yoga pose, leg kicked",I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,42,4,describer,D,1,person with serving platter,D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,43,4,describer,L,1,praying not kneeling,L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,44,4,describer,B,1,"the tough one, square on top touching triangle, another triangle on left touching all 2. left triangle on bottom",B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,44,4,describer,B,2,large blob in the middle,B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,45,4,describer,K,1,"praying, kneeling",K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,46,4,describer,E,1,2 triangle touching a square looks like on a mountain,E,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,47,4,describer,F,1,"sitting down, knees bent facing left with diamond shape head",F,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,48,4,describer,J,1,"3 sides all straight lines, right side jagged, diamond shaped head",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,49,5,describer,D,1,person with serving platter,D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,50,5,describer,C,1,snow angel,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,51,5,describer,A,1,person with square on back,A,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,52,5,describer,B,1,the tough one,B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,53,5,describer,L,1,person praying with knees bent,L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,54,5,describer,H,1,emerald cut with diamond head,H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,55,5,describer,K,1,"praying , no bent knees",K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,56,5,describer,G,1,"large bottom square shape, triangle on right, square on top left, triangle attached",G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,57,5,describer,F,1,"person sitting down, knees bent facing left",F,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,58,5,describer,J,1,"3 sides left straight line, jagged on right",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,59,5,describer,I,1,yoga pose,I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,60,5,describer,E,1,mountain with the 2 triangles touching and than a square,E,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,61,6,describer,L,1,"praying, knees bent",L,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,62,6,describer,A,1,square on the back,A,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,63,6,describer,D,1,person with serving dish,D,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,64,6,describer,B,1,the tough one,B,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,65,6,describer,I,1,yoga pose,I,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,66,6,describer,G,1,large bottom square,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,66,6,describer,G,2,triangle on the right hanging off,G,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,67,6,describer,H,1,emerald cut,H,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,68,6,describer,F,1,sitting down facing left,F,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,69,6,describer,C,1,snow angel,C,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,70,6,describer,K,1,praying kneeling down,K,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,71,6,describer,J,1,"3 sided straight lines, jagged on right",J,NA,,2,thick
hawkins2020_characterizing,cued,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2director,72,6,describer,E,1,mountain one with the square and 2 triangles on top.,E,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,1,1,describer,F,1,"this shape looks like it is sitting down on the right side of the block, but facing the left",D,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,2,1,describer,E,1,"this figure looks like it has a bow in its hair (two triangles) and is sitting down on the left side of the block, but facing right",E,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,3,1,describer,D,1,i think this is the figure you chose before. standing up like with something in it's arms.,D,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911matcher,3,1,matcher,D,2,facing left or right?,D,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,3,1,describer,D,3,facing left,D,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,4,1,describer,J,1,this is a weird one. it kind of looks like a mantle with a square sitting on it. but the square is sitting on its corner. it's just like a blob with a square on top.,J,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,5,1,describer,L,1,"okay, this figure is facing to the right and looks like it's kneeling with something in its hands. like a geisha with a bowl or something.",K,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,6,1,describer,C,1,this one looks like an abstract angel. it has two arms out sort of and is slanted to the left.,C,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,7,1,describer,I,1,this one looks like he's standing on one leg with the other one outstretched behind him. he has two triangle arms in front of him.,I,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,8,1,describer,A,1,"this is a funny bird like kind of figure. it's like he has a bird mask on and is carrying a flag. he also looks like he's stepping...standing on one leg, with the other in front of him.",A,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,9,1,describer,G,1,"um, hmm. it kind of looks like this one has two triangle arms in front of him, one high and one low and like he's got his head turned around and it looking backwards.",G,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,9,1,describer,G,2,most of his body is on the ground,G,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,10,1,describer,B,1,this one's kind of messy. it's got a square for its head but then a triangle hanging of of it. i might be kneeling on the ground and facing left.,B,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,11,1,describer,H,1,this is another kneeling kind of figure but it doesn't have any arms.,H,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,11,1,describer,H,2,or maybe just sitting up.,H,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,12,1,describer,K,1,this is the kneeling one you chose before when i was talking about the other one.,K,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,12,1,describer,K,2,it's kneeling and like has it's feet in back and is holding something like a bowl again in front of her...it,K,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,13,2,describer,I,1,this is the leg out guy again. standing on one...,I,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,14,2,describer,G,1,"this is the head turned around one again, with hands out front.",G,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,15,2,describer,K,1,this is the same kneeling woman you just picked. i'll call her kneeling lady 2,K,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911matcher,15,2,matcher,K,2,with the feet up behind her?,K,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,15,2,describer,K,3,yeah,K,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,16,2,describer,D,1,this is the standing lady presenting a bowl facing to the left.,D,NA,,2,thick
hawkins2020_characterizing,cued,5774-0e16513f-9938-4b1e-a647-86933d7ef911,5774-0e16513f-9938-4b1e-a647-86933d7ef911director,17,2,describer,H,1,this is the no arms lady again,H,NA,,2,thick
