room_num,image_options,target_image,stage_num,trial_num,round_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000315939.jpg,COCO_val2014_000000315939.jpg,1,20,5,TRUE,pilot,match,1,2,174,53,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg,COCO_val2014_000000251857.jpg,1,10,3,TRUE,pilot,match,1,3,175,54,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg,COCO_val2014_000000504977.jpg,1,21,6,TRUE,pilot,match,1,2,174,55,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000135785.jpg,COCO_val2014_000000135785.jpg,1,11,3,TRUE,pilot,match,1,3,175,56,3
1,COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000248382.jpg,COCO_val2014_000000248382.jpg,1,22,6,TRUE,pilot,match,1,2,174,57,2
1,COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000017003.jpg,COCO_val2014_000000017003.jpg,1,12,3,TRUE,pilot,match,1,3,175,58,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000388398.jpg,COCO_val2014_000000388398.jpg,1,23,6,TRUE,pilot,match,1,2,174,59,2
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000315939.jpg,COCO_val2014_000000315939.jpg,1,24,6,TRUE,pilot,match,1,2,174,60,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000135785.jpg,COCO_val2014_000000135785.jpg,1,13,4,TRUE,pilot,match,1,3,175,61,3
1,COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000017003.jpg,COCO_val2014_000000017003.jpg,1,14,4,TRUE,pilot,match,1,3,175,62,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg,COCO_val2014_000000251857.jpg,1,15,4,TRUE,pilot,match,1,3,175,63,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000476258.jpg,COCO_val2014_000000476258.jpg,1,16,4,TRUE,pilot,match,1,3,175,64,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000476258.jpg,COCO_val2014_000000476258.jpg,1,17,5,TRUE,pilot,match,1,3,175,65,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000135785.jpg,COCO_val2014_000000135785.jpg,1,18,5,TRUE,pilot,match,1,3,175,66,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg,COCO_val2014_000000251857.jpg,1,19,5,TRUE,pilot,match,1,3,175,67,3
1,COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000017003.jpg,COCO_val2014_000000017003.jpg,1,20,5,TRUE,pilot,match,1,3,175,68,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg,COCO_val2014_000000251857.jpg,1,21,6,TRUE,pilot,match,1,3,175,69,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000135785.jpg,COCO_val2014_000000135785.jpg,1,22,6,TRUE,pilot,match,1,3,175,70,3
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000476258.jpg,COCO_val2014_000000476258.jpg,1,23,6,TRUE,pilot,match,1,3,175,71,3
1,COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000017003.jpg,COCO_val2014_000000017003.jpg,1,24,6,TRUE,pilot,match,1,3,175,72,3
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg;COCO_val2014_000000486576.jpg,COCO_val2014_000000486576.jpg,1,1,1,TRUE,incomplete game,match,1,4,176,73,4
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000486576.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg,COCO_val2014_000000280766.jpg,1,2,1,TRUE,incomplete game,match,1,4,176,74,4
1,COCO_val2014_000000486576.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg;COCO_val2014_000000353953.jpg,COCO_val2014_000000353953.jpg,1,3,1,TRUE,incomplete game,match,1,4,176,75,4
1,COCO_val2014_000000353953.jpg;COCO_val2014_000000486576.jpg;COCO_val2014_000000280766.jpg;COCO_val2014_000000373768.jpg,COCO_val2014_000000373768.jpg,1,4,1,TRUE,incomplete game,match,1,4,176,76,4
1,COCO_val2014_000000486576.jpg;COCO_val2014_000000373768.jpg;COCO_val2014_000000280766.jpg;COCO_val2014_000000353953.jpg,COCO_val2014_000000353953.jpg,1,5,2,TRUE,incomplete game,match,1,4,176,77,4
