condition_label,dataset_id,full_cite,short_cite,group_size,language,prior_relationship,partner_constancy,population,role_constancy,confederates,modality,feedback,backchannel,game_id,room_num,option_set,target,trial_num,rep_num,stage_num,exclude,exclusion_reason,order_match,action_type,player_id,role,time_stamp,age,gender,native_language,race,education,text,message_number,message_irrelevant,choice_id
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,2,3,1,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,1,4,1,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,6,5,1,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,4,6,1,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,4,1,1,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,5,2,1,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,1,3,1,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,3,4,1,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,6,5,1,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,2,6,1,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,5,1,1,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,3,2,1,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,4,3,1,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,6,4,1,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,1,6,1,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,6,1,1,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,1,2,1,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,3,3,1,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,2,4,1,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,5,5,1,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,4,6,1,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,6,1,1,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,3,2,1,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,1,4,1,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,4,5,1,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,2,6,1,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad19,1,1;2;3;4;5;6,2,1,1,1,FALSE,,order,message,dyad19_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad19,1,1;2;3;4;5;6,5,2,1,1,FALSE,,order,message,dyad19_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad19,1,1;2;3;4;5;6,3,3,1,1,FALSE,,order,message,dyad19_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad19,1,1;2;3;4;5;6,4,4,1,1,FALSE,,order,message,dyad19_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad19,1,1;2;3;4;5;6,1,5,1,1,FALSE,,order,message,dyad19_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad19,1,1;2;3;4;5;6,6,6,1,1,FALSE,,order,message,dyad19_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,message,dyad2_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,1,2,1,1,FALSE,,order,message,dyad2_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,4,3,1,1,FALSE,,order,message,dyad2_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,5,4,1,1,FALSE,,order,message,dyad2_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,message,dyad2_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad2,1,1;2;3;4;5;6,6,6,1,1,FALSE,,order,message,dyad2_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,message,dyad20_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,1,2,1,1,FALSE,,order,message,dyad20_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,message,dyad20_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,4,4,1,1,FALSE,,order,message,dyad20_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,message,dyad20_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad20,1,1;2;3;4;5;6,6,6,1,1,FALSE,,order,message,dyad20_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,2,1,1,1,FALSE,,order,message,dyad3_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,4,2,1,1,FALSE,,order,message,dyad3_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,6,3,1,1,FALSE,,order,message,dyad3_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,5,4,1,1,FALSE,,order,message,dyad3_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,3,5,1,1,FALSE,,order,message,dyad3_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad3,1,1;2;3;4;5;6,1,6,1,1,FALSE,,order,message,dyad3_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,1,1,1,1,FALSE,,order,message,dyad4_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,6,2,1,1,FALSE,,order,message,dyad4_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,message,dyad4_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,3,4,1,1,FALSE,,order,message,dyad4_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,2,5,1,1,FALSE,,order,message,dyad4_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad4,1,1;2;3;4;5;6,4,6,1,1,FALSE,,order,message,dyad4_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,1,1,1,1,FALSE,,order,message,dyad5_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,2,2,1,1,FALSE,,order,message,dyad5_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,message,dyad5_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,3,4,1,1,FALSE,,order,message,dyad5_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,6,5,1,1,FALSE,,order,message,dyad5_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad5,1,1;2;3;4;5;6,4,6,1,1,FALSE,,order,message,dyad5_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,message,dyad6_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,4,2,1,1,FALSE,,order,message,dyad6_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,5,3,1,1,FALSE,,order,message,dyad6_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,2,4,1,1,FALSE,,order,message,dyad6_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,6,5,1,1,FALSE,,order,message,dyad6_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad6,1,1;2;3;4;5;6,1,6,1,1,FALSE,,order,message,dyad6_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,3,1,1,1,FALSE,,order,message,dyad7_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad7,1,1;2;3;4;5;6,6,2,1,1,FALSE,,order,message,dyad7_describer,describer,,,unknown,,,,,,FALSE,
