room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,40,4,FALSE,NA,match,1,125,2,112,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,41,4,FALSE,NA,match,1,125,2,113,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,42,4,FALSE,NA,match,1,125,2,114,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,43,4,FALSE,NA,match,1,125,2,115,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,44,4,FALSE,NA,match,1,125,2,116,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,45,4,FALSE,NA,match,1,125,2,117,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,46,4,FALSE,NA,match,1,125,2,118,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,47,4,FALSE,NA,match,1,125,2,119,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,48,4,FALSE,NA,match,1,125,2,120,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,49,5,FALSE,NA,match,1,125,2,121,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,50,5,FALSE,NA,match,1,125,2,122,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,51,5,FALSE,NA,match,1,125,2,123,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,52,5,FALSE,NA,match,1,125,2,124,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,53,5,FALSE,NA,match,1,125,2,125,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,54,5,FALSE,NA,match,1,125,2,126,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,55,5,FALSE,NA,match,1,125,2,127,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,56,5,FALSE,NA,match,1,125,2,128,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,57,5,FALSE,NA,match,1,125,2,129,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,58,5,FALSE,NA,match,1,125,2,130,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,59,5,FALSE,NA,match,1,125,2,131,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,60,5,FALSE,NA,match,1,125,2,132,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,61,6,FALSE,NA,match,1,125,2,133,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,62,6,FALSE,NA,match,1,125,2,134,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,63,6,FALSE,NA,match,1,125,2,135,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,64,6,FALSE,NA,match,1,125,2,136,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,65,6,FALSE,NA,match,1,125,2,137,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,66,6,FALSE,NA,match,1,125,2,138,2
